888, 980
8, 148
879, 252
751, 652
509, 688
540, 150
149, 828
922, 418
97, 28
311, 480
472, 523
453, 296
474, 286
220, 613
252, 546
528, 19
440, 851
492, 733
671, 84
727, 301
375, 911
979, 713
947, 554
575, 919
476, 309
879, 402
367, 347
995, 775
989, 241
370, 877
280, 261
153, 122
89, 437
460, 793
108, 548
81, 118
168, 694
547, 345
618, 96
69, 905
276, 339
433, 182
526, 611
593, 583
541, 981
145, 956
431, 949
764, 885
805, 405
775, 133
158, 715
378, 114
264, 560
799, 802
159, 851
948, 578
202, 459
679, 509
808, 745
680, 340
494, 743
320, 172
770, 365
153, 363
971, 536
464, 425
841, 238
881, 320
851, 28
945, 739
168, 991
238, 724
981, 390
927, 874
93, 138
704, 731
580, 402
482, 225
915, 934
919, 808
607, 143
94, 113
506, 558
886, 60
6, 724
481, 157
342, 53
209, 65
979, 219
508, 39
924, 752
458, 859
103, 104
228, 917
115, 704
460, 338
926, 993
971, 307
776, 937
290, 185
627, 402
87, 551
496, 823
264, 840
727, 505
360, 549
710, 612
909, 193
689, 961
743, 471
326, 83
879, 191
416, 901
100, 102
287, 205
549, 748
545, 92
605, 235
707, 398
60, 104
473, 651
984, 373
208, 96
170, 133
198, 783
635, 120
501, 141
514, 243
696, 344
999, 749
154, 465
484, 426
467, 218
574, 740
452, 245
517, 870
890, 796
5, 691
444, 321
37, 738
134, 884
338, 761
740, 115
257, 412
590, 595
191, 166
162, 234
715, 884
431, 354
897, 844
541, 586
841, 450
44, 185
406, 2
580, 777
785, 330
106, 460
937, 375
941, 532
479, 932
458, 449
165, 574
248, 697
714, 336
461, 655
427, 836
855, 820
368, 56
436, 896
365, 850
753, 216
260, 607
753, 144
857, 942
164, 908
364, 347
768, 692
947, 599
482, 254
673, 620
655, 579
275, 76
388, 356
794, 89
391, 416
515, 205
970, 786
497, 393
668, 518
497, 860
750, 614
742, 762
371, 733
791, 519
271, 571
851, 327
886, 927
954, 828
559, 900
543, 68
588, 398
686, 492
12, 331
295, 522
679, 631
603, 720
725, 827
97, 858
31, 720
218, 150
843, 307
241, 495
702, 859
92, 314
214, 290
147, 483
898, 539
727, 763
49, 475
271, 945
93, 584
673, 103
983, 718
166, 635
280, 766
353, 168
818, 659
780, 741
24, 546
69, 852
827, 758
30, 377
371, 421
80, 163
947, 899
907, 219
978, 736
422, 17
732, 642
711, 734
893, 535
300, 343
499, 814
418, 973
806, 345
380, 119
90, 411
297, 615
863, 12
428, 159
830, 342
652, 458
161, 453
352, 917
935, 783
708, 865
802, 898
274, 955
182, 969
420, 828
473, 786
698, 197
956, 651
624, 62
173, 861
267, 523
108, 135
241, 742
321, 43
655, 166
569, 555
184, 94
355, 756
867, 893
309, 41
225, 560
840, 713
498, 124
732, 680
328, 586
717, 793
641, 445
456, 19
729, 777
500, 35
636, 985
266, 991
452, 942
191, 813
48, 42
427, 938
289, 136
852, 301
844, 161
808, 451
655, 961
975, 427
65, 239
718, 658
9, 213
626, 624
878, 916
871, 903
939, 824
524, 629
793, 464
617, 744
940, 133
263, 343
329, 328
126, 821
26, 81
462, 208
649, 761
974, 486
518, 56
298, 890
174, 31
878, 723
649, 116
1000, 760
796, 225
819, 436
360, 568
773, 221
343, 660
239, 123
684, 307
2, 217
575, 48
858, 10
303, 232
749, 356
321, 815
302, 414
435, 499
176, 362
747, 295
516, 352
700, 956
705, 337
450, 328
247, 580
201, 921
738, 538
912, 661
417, 756
484, 56
858, 79
381, 814
204, 209
186, 717
175, 193
274, 356
823, 128
131, 444
722, 789
285, 95
373, 132
810, 39
67, 808
789, 720
419, 643
456, 864
306, 620
68, 179
419, 905
88, 804
959, 80
846, 984
681, 397
534, 201
24, 423
180, 251
720, 34
51, 64
382, 472
366, 128
999, 720
874, 346
766, 608
701, 461
472, 768
350, 121
575, 629
256, 500
878, 259
423, 337
140, 961
164, 798
538, 349
870, 319
558, 434
90, 173
299, 565
651, 292
375, 992
841, 87
798, 589
969, 401
869, 833
390, 960
135, 666
134, 686
19, 170
779, 396
858, 172
109, 119
4, 456
714, 233
711, 825
17, 579
768, 242
305, 207
514, 268
23, 226
476, 533
126, 613
51, 360
499, 191
821, 163
377, 630
978, 296
858, 675
780, 789
871, 216
462, 537
610, 545
477, 169
154, 510
465, 895
284, 777
618, 379
616, 34
374, 296
530, 723
742, 812
257, 426
692, 979
521, 55
416, 307
617, 872
636, 455
347, 177
167, 133
66, 884
829, 756
588, 181
707, 128
547, 318
881, 635
343, 427
116, 616
333, 654
214, 328
756, 808
850, 890
197, 770
127, 968
282, 982
56, 359
23, 72
41, 858
940, 958
553, 739
538, 948
484, 906
509, 869
76, 147
968, 630
8, 473
763, 907
554, 927
781, 595
223, 355
702, 110
624, 432
342, 925
775, 47
489, 458
641, 253
340, 531
844, 556
841, 106
635, 186
446, 697
309, 543
690, 465
23, 450
780, 404
876, 782
957, 85
314, 994
893, 162
893, 123
423, 75
789, 36
556, 874
391, 252
585, 382
436, 837
554, 186
395, 545
669, 438
873, 881
624, 473
507, 987
494, 233
446, 421
739, 617
546, 341
306, 971
422, 235
809, 207
695, 155
932, 695
122, 515
905, 711
498, 808
945, 785
728, 625
922, 419
291, 686
805, 332
285, 249
977, 206
81, 599
493, 202
493, 969
71, 374
344, 990
706, 90
62, 881
891, 964
481, 85
467, 975
149, 880
734, 610
559, 243
176, 928
925, 662
172, 740
642, 656
515, 447
64, 502
215, 551
156, 704
645, 767
373, 152
449, 4
956, 744
178, 266
372, 518
143, 991
879, 860
187, 370
884, 100
637, 71
341, 856
546, 982
152, 220
853, 645
216, 777
721, 867
400, 336
794, 602
767, 999
681, 301
910, 463
568, 228
75, 171
695, 474
284, 39
628, 585
275, 14
5, 998
587, 171
96, 734
422, 350
230, 985
144, 808
693, 714
901, 202
446, 500
731, 393
644, 937
543, 881
884, 983
162, 399
894, 987
796, 588
922, 936
602, 467
40, 993
861, 68
330, 651
640, 696
491, 108
433, 444
18, 44
745, 931
431, 319
228, 343
371, 67
572, 800
118, 638
597, 393
373, 545
796, 333
148, 939
131, 492
10, 169
3, 611
489, 270
290, 346
505, 344
185, 584
611, 596
238, 838
153, 479
268, 375
725, 409
448, 288
517, 998
847, 957
804, 420
507, 964
546, 150
638, 960
607, 183
646, 250
208, 725
130, 992
97, 630
229, 5
872, 540
410, 392
299, 455
675, 127
138, 584
662, 395
400, 476
799, 647
206, 123
704, 963
586, 915
820, 917
55, 640
596, 66
443, 185
740, 113
423, 390
483, 730
125, 690
647, 398
247, 450
948, 943
450, 880
207, 581
603, 255
675, 313
549, 9
695, 480
184, 450
400, 384
332, 113
575, 952
702, 279
957, 999
325, 786
648, 500
545, 961
697, 844
489, 232
710, 769
384, 878
677, 353
893, 329
99, 385
700, 532
811, 185
438, 638
253, 590
55, 801
49, 165
796, 219
470, 32
847, 874
71, 42
628, 297
496, 105
964, 211
466, 195
348, 591
684, 522
856, 939
977, 211
466, 638
937, 649
485, 732
582, 765
391, 874
947, 861
337, 985
987, 803
413, 893
432, 646
900, 163
641, 47
759, 155
351, 733
432, 791
916, 401
644, 347
419, 186
619, 124
659, 401
224, 396
156, 391
684, 814
282, 689
452, 820
158, 501
583, 253
134, 189
295, 543
371, 576
842, 200
822, 362
75, 965
837, 596
658, 458
371, 531
629, 446
85, 51
759, 761
311, 72
197, 364
898, 911
430, 741
896, 629
32, 707
882, 493
167, 437
169, 370
737, 880
266, 770
862, 773
463, 310
387, 386
69, 464
392, 753
818, 317
751, 367
74, 208
28, 35
100, 683
673, 869
722, 31
726, 102
613, 514
43, 878
901, 779
437, 283
228, 626
120, 605
148, 628
995, 716
613, 846
155, 677
449, 358
901, 329
319, 80
940, 900
123, 412
470, 402
606, 884
40, 341
317, 668
638, 433
975, 451
559, 940
152, 228
59, 351
858, 765
295, 253
816, 236
782, 568
93, 221
423, 248
863, 488
980, 714
384, 374
285, 185
711, 436
663, 622
483, 554
799, 862
787, 838
68, 20
53, 310
97, 297
560, 145
122, 726
85, 675
433, 39
532, 91
343, 544
214, 827
905, 520
318, 532
48, 32
590, 640
804, 849
580, 454
565, 373
536, 97
803, 114
165, 667
888, 820
893, 943
980, 305
730, 355
449, 358
276, 59
819, 754
271, 869
96, 471
299, 773
925, 309
98, 616
802, 965
588, 139
260, 426
140, 188
525, 910
856, 718
228, 737
216, 725
815, 894
489, 943
508, 383
413, 154
665, 470
161, 993
769, 963
10, 179
326, 892
477, 278
80, 994
89, 123
198, 597
114, 292
824, 528
714, 988
43, 576
692, 633
793, 18
590, 248
411, 300
785, 92
793, 102
725, 550
428, 399
990, 958
787, 107
382, 585
663, 671
733, 817
12, 173
361, 219
41, 686
885, 706
491, 694
434, 399
126, 873
457, 98
968, 993
736, 324
535, 359
824, 863
489, 296
38, 990
309, 542
654, 683
315, 940
783, 174
595, 323
941, 522
21, 350
756, 638
816, 109
824, 897
149, 21
333, 785
141, 719
631, 316
207, 204
215, 405
329, 286
831, 537
589, 113
188, 985
812, 952
59, 838
73, 626
423, 578
189, 34
707, 951
564, 441
71, 319
30, 359
969, 59
53, 582
200, 138
497, 889
954, 865
681, 804
143, 626
894, 153
815, 765
258, 655
636, 888
666, 306
617, 782
61, 562
117, 198
288, 32
840, 469
778, 625
818, 114
560, 626
582, 804
448, 125
412, 524
337, 229
651, 441
322, 421
291, 908
240, 569
782, 471
676, 264
946, 515
828, 607
112, 858
470, 114
18, 435
424, 58
348, 172
319, 748
54, 96
352, 217
307, 641
564, 240
112, 150
492, 481
700, 941
434, 267
321, 791
419, 502
286, 848
35, 470
587, 171
471, 100
766, 152
943, 209
473, 828
406, 403
629, 72
159, 515
325, 2
407, 874
199, 446
343, 656
123, 698
312, 614
94, 148
504, 222
598, 994
85, 970
918, 116
818, 408
304, 939
668, 677
47, 821
855, 527
555, 820
504, 198
327, 819
752, 610
526, 702
895, 214
645, 381
566, 527
552, 441
743, 449
340, 338
56, 297
745, 707
942, 186
654, 714
116, 243
314, 903
153, 45
224, 949
518, 266
422, 937
773, 30
538, 210
841, 448
522, 765
150, 513
599, 724
160, 194
735, 934
283, 390
252, 610
197, 347
245, 831
673, 724
760, 381
68, 582
899, 409
289, 982
472, 676
926, 887
886, 45
547, 640
444, 920
607, 628
193, 176
526, 742
241, 647
114, 292
415, 181
308, 156
17, 885
279, 800
462, 681
884, 56
773, 684
154, 185
790, 45
441, 684
968, 137
172, 254
174, 320
17, 281
530, 631
618, 121
342, 835
226, 677
587, 547
316, 18
523, 651
407, 169
331, 603
399, 226
871, 507
619, 223
805, 991
264, 61
915, 96
392, 955
331, 206
312, 930
749, 866
828, 793
496, 179
454, 114
327, 599
674, 861
434, 287
999, 21
474, 625
544, 848
198, 541
378, 681
839, 361
554, 390
817, 188
958, 796
662, 118
589, 859
590, 550
638, 51
671, 152
240, 255
468, 203
984, 342
301, 617
98, 958
249, 785
968, 755
797, 668
659, 139
563, 480
508, 787
648, 463
960, 157
920, 95
254, 132
442, 225
936, 319
568, 211
865, 491
270, 700
212, 840
120, 390
455, 965
987, 701
574, 71
762, 160
183, 214
388, 96
377, 833
252, 600
21, 732
88, 442
784, 256
292, 245
314, 328
927, 809
161, 770
530, 286
485, 880
461, 438
666, 754
429, 353
330, 335
789, 284
357, 830
462, 991
438, 5
936, 255
705, 351
509, 397
834, 429
543, 151
697, 447
601, 157
398, 493
607, 205
843, 339
825, 880
907, 112
466, 184
710, 266
797, 960
811, 151
992, 565
677, 26
405, 647
100, 640
352, 27
677, 372
527, 701
220, 326
460, 234
248, 822
480, 953
514, 14
988, 174
360, 562
941, 74
751, 108
438, 807
338, 706
421, 804
495, 316
844, 754
373, 537
750, 128
950, 26
926, 727
125, 179
383, 227
114, 736
843, 143
870, 269
230, 429
385, 79
287, 572
99, 328
601, 331
4, 643
667, 468
257, 348
106, 470
809, 263
574, 648
498, 359
238, 393
158, 156
248, 251
996, 931
756, 299
316, 572
801, 955
240, 82
300, 844
393, 534
706, 73
800, 273
440, 473
970, 929
392, 797
332, 490
288, 932
636, 703
964, 750
575, 214
255, 819
76, 144
178, 62
45, 176
510, 626
838, 214
205, 940
834, 208
676, 418
145, 702
186, 123
452, 148
436, 115
548, 225
765, 126
625, 430
441, 246
340, 70
725, 321
177, 421
383, 595
279, 99
942, 587
878, 349
421, 774
69, 384
28, 74
198, 70
441, 706
404, 498
646, 941
960, 64
352, 785
920, 314
520, 837
106, 926
880, 518
855, 248
910, 853
229, 575
500, 829
41, 756
492, 304
28, 687
194, 296
349, 766
336, 612
636, 283
515, 698
136, 940
577, 342
817, 749
147, 94
639, 725
900, 111
514, 976
571, 268
928, 881
697, 40
113, 632
323, 748
142, 328
469, 522
605, 231
717, 517
526, 7
446, 874
671, 523
581, 643
715, 18
322, 241
867, 3
459, 448
739, 252
303, 588
552, 997
255, 63
936, 288
469, 478
31, 187
771, 789
117, 430
35, 487
341, 630
465, 722
743, 317
474, 205
281, 39
933, 198
114, 525
773, 668
890, 414
60, 550
824, 634
618, 292
751, 760
833, 332
412, 647
930, 530
236, 168
289, 463
991, 379
583, 804
381, 824
955, 404
517, 522
775, 397
909, 338
255, 301
316, 733
766, 787
344, 972
120, 250
152, 899
774, 680
705, 334
221, 245
909, 588
977, 510
572, 829
574, 255
988, 82
260, 578
467, 596
330, 110
324, 605
741, 25
380, 996
934, 413
75, 939
346, 339
274, 591
39, 541
514, 165
565, 626
789, 601
115, 521
721, 286
653, 298
802, 276
538, 244
737, 318
96, 476
646, 874
680, 604
935, 791
269, 703
409, 382
260, 640
283, 758
79, 56
609, 254
608, 968
383, 480
313, 788
877, 908
433, 593
673, 804
512, 377
305, 37
319, 998
673, 232
297, 800
599, 605
607, 489
771, 950
328, 893
663, 601
244, 967
433, 134
654, 861
85, 879
388, 715
103, 825
952, 60
870, 821
582, 302
730, 332
110, 697
639, 557
548, 967
722, 509
47, 276
483, 346
430, 869
156, 554
706, 752
608, 889
421, 383
739, 449
926, 32
482, 695
909, 860
280, 857
436, 352
278, 140
505, 299
222, 165
967, 881
77, 505
144, 261
739, 5
110, 777
748, 173
503, 80
857, 629
668, 85
775, 577
995, 563
49, 742
414, 469
359, 48
584, 192
821, 233
400, 814
964, 985
842, 540
129, 497
380, 963
141, 723
744, 629
202, 155
692, 234
617, 568
506, 542
387, 140
868, 104
969, 713
561, 411
262, 675
942, 39
349, 384
112, 433
26, 134
985, 644
884, 79
729, 557
415, 126
764, 160
268, 829
943, 635
246, 733
939, 468
886, 898
87, 870
428, 786
204, 187
85, 659
538, 185
868, 195
853, 446
417, 852
879, 382
686, 896
74, 607
423, 800
639, 328
966, 407
195, 256
665, 250
218, 466
693, 465
979, 235
327, 790
820, 776
916, 6
996, 817
999, 136
523, 895
80, 706
962, 824
860, 444
899, 286
616, 342
361, 786
318, 150
320, 556
376, 459
271, 34
934, 933
257, 547
479, 525
668, 985
479, 773
73, 417
313, 416
465, 384
4, 725
754, 395
97, 676
559, 254
525, 150
877, 879
131, 772
335, 816
168, 754
668, 651
580, 93
127, 381
462, 226
160, 865
523, 272
490, 189
730, 771
726, 371
338, 937
643, 820
193, 674
936, 872
871, 511
899, 786
753, 994
255, 96
564, 256
282, 456
472, 696
519, 851
94, 326
767, 521
937, 502
323, 405
130, 831
604, 651
799, 554
164, 627
645, 658
870, 248
154, 116
34, 528
164, 243
80, 602
54, 982
304, 834
261, 403
669, 32
768, 347
548, 550
257, 971
449, 634
86, 550
239, 525
106, 501
936, 563
953, 124
920, 911
99, 135
74, 228
592, 8
924, 411
670, 836
25, 363
984, 14
135, 599
573, 344
537, 232
745, 854
680, 204
252, 847
443, 230
721, 361
970, 111
448, 435
327, 643
927, 269
281, 71
416, 51
64, 858
763, 912
96, 297
125, 624
53, 118
722, 594
436, 204
208, 260
218, 910
390, 335
107, 94
232, 300
58, 215
996, 676
64, 841
441, 143
699, 90
77, 556
748, 816
534, 276
942, 96
36, 711
397, 684
944, 566
182, 19
442, 895
126, 482
193, 386
719, 367
819, 336
475, 802
429, 666
635, 506
61, 161
59, 979
353, 913
440, 613
132, 116
711, 180
65, 64
349, 309
362, 497
998, 41
377, 527
988, 176
569, 597
486, 387
518, 180
736, 786
365, 306
316, 445
208, 70
395, 24
592, 565
514, 371
605, 527
730, 919
677, 361
230, 540
51, 925
153, 381
903, 23
117, 209
841, 741
984, 704
916, 62
305, 713
301, 569
860, 388
398, 731
572, 567
154, 965
464, 955
15, 906
864, 999
795, 887
593, 211
817, 191
342, 806
407, 382
923, 932
64, 114
856, 28
779, 995
689, 4
628, 805
105, 161
149, 669
203, 392
864, 416
282, 704
761, 988
250, 446
7, 341
722, 838
105, 311
6, 442
543, 12
539, 991
107, 407
348, 13
445, 584
20, 458
978, 760
288, 190
596, 917
719, 748
833, 35
601, 726
174, 52
562, 992
598, 640
334, 563
913, 835
618, 547
87, 735
737, 434
232, 828
984, 179
814, 770
180, 51
568, 4
153, 701
758, 891
363, 377
447, 674
885, 775
748, 725
883, 464
694, 687
737, 995
814, 175
699, 886
361, 266
398, 259
933, 834
571, 546
434, 189
765, 841
413, 567
43, 657
688, 715
827, 351
153, 169
618, 715
926, 80
175, 544
339, 792
752, 500
230, 201
2, 392
358, 645
938, 511
709, 995
369, 323
702, 52
832, 797
770, 804
773, 845
18, 770
318, 419
179, 403
595, 73
576, 898
161, 285
304, 846
447, 19
846, 587
481, 234
448, 600
398, 198
643, 996
605, 278
293, 877
758, 991
983, 853
458, 57
657, 444
334, 822
396, 728
15, 36
451, 535
282, 985
376, 303
304, 616
440, 469
644, 364
556, 583
513, 277
69, 541
719, 807
577, 867
777, 685
626, 940
864, 33
110, 941
677, 341
418, 492
548, 275
223, 88
188, 305
540, 625
572, 298
489, 765
7, 981
505, 17
927, 898
959, 437
289, 896
790, 191
397, 595
549, 203
161, 590
543, 620
650, 417
849, 10
936, 19
57, 907
640, 885
541, 698
371, 196
820, 771
632, 7
46, 30
852, 168
365, 530
935, 306
753, 592
782, 694
366, 626
561, 441
293, 158
568, 132
355, 722
723, 587
722, 808
52, 65
330, 367
79, 992
181, 506
61, 864
447, 901
178, 220
386, 262
371, 626
269, 561
371, 773
656, 481
736, 764
190, 874
5, 270
801, 193
249, 986
779, 916
750, 349
446, 896
194, 437
743, 620
105, 94
797, 213
293, 420
506, 214
182, 664
627, 773
769, 99
309, 797
707, 108
295, 878
312, 385
342, 745
297, 101
787, 453
942, 653
262, 62
286, 886
516, 718
473, 96
413, 652
367, 378
200, 92
977, 72
842, 250
935, 905
518, 263
309, 222
265, 960
980, 500
995, 972
69, 112
914, 775
248, 863
628, 606
159, 47
185, 278
864, 244
352, 436
311, 644
682, 393
946, 253
65, 336
461, 13
538, 950
423, 903
351, 798
343, 460
573, 805
140, 500
736, 48
891, 979
276, 536
815, 30
612, 443
962, 906
271, 777
910, 143
41, 934
369, 280
360, 549
783, 303
307, 885
819, 516
173, 495
941, 180
291, 723
763, 675
827, 242
444, 242
456, 963
915, 666
145, 790
569, 242
654, 478
1000, 320
936, 79
997, 499
760, 586
542, 288
352, 926
94, 370
289, 899
503, 322
428, 635
58, 166
402, 639
950, 859
167, 603
798, 222
777, 731
94, 84
179, 168
251, 819
344, 36
776, 325
23, 66
280, 45
692, 922
905, 923
952, 343
620, 499
996, 466
793, 619
450, 388
689, 319
757, 142
356, 830
824, 548
485, 312
83, 287
551, 743
439, 909
70, 890
37, 220
723, 961
534, 351
446, 594
993, 956
638, 247
521, 503
696, 854
541, 209
153, 880
929, 844
705, 606
623, 90
855, 961
787, 952
952, 488
640, 545
670, 958
396, 196
250, 542
626, 185
228, 41
835, 350
755, 887
437, 176
799, 275
321, 503
368, 167
328, 215
842, 468
237, 852
470, 469
62, 51
191, 414
329, 588
172, 767
332, 404
903, 887
580, 41
865, 182
143, 909
833, 34
914, 828
195, 645
777, 611
414, 966
845, 596
850, 947
164, 391
936, 17
829, 710
890, 143
264, 434
612, 555
23, 206
93, 575
975, 495
106, 994
493, 552
760, 310
5, 272
319, 648
215, 729
890, 274
267, 568
171, 609
848, 458
875, 88
419, 325
135, 500
194, 569
998, 492
663, 123
892, 691
930, 574
339, 273
805, 262
611, 548
381, 917
487, 230
781, 154
583, 136
973, 277
599, 912
896, 111
716, 249
271, 74
791, 464
520, 894
302, 870
525, 973
78, 519
452, 549
561, 760
704, 119
304, 176
428, 396
240, 902
95, 425
99, 558
525, 472
912, 289
923, 315
58, 185
943, 243
948, 913
114, 40
597, 945
570, 669
562, 259
188, 165
569, 147
870, 336
156, 169
488, 173
309, 395
553, 36
358, 961
861, 26
182, 404
295, 845
910, 688
855, 477
27, 403
136, 863
834, 281
210, 52
465, 893
603, 689
268, 243
111, 886
928, 750
544, 105
456, 754
867, 702
168, 328
163, 191
779, 452
73, 844
760, 677
646, 540
138, 533
678, 60
517, 625
507, 558
237, 29
470, 940
727, 607
613, 284
320, 18
873, 817
556, 872
403, 309
35, 941
427, 642
351, 79
804, 487
709, 524
254, 799
361, 543
788, 159
35, 458
793, 352
593, 824
843, 669
197, 696
758, 202
985, 379
280, 712
579, 15
105, 668
559, 218
114, 751
25, 999
959, 906
252, 69
658, 463
569, 211
139, 506
244, 481
84, 189
254, 275
274, 182
515, 55
969, 576
889, 190
580, 256
347, 290
183, 300
477, 866
952, 900
620, 407
401, 831
604, 915
435, 42
286, 465
34, 245
989, 704
854, 507
542, 232
312, 469
617, 766
542, 238
921, 501
850, 626
505, 419
918, 314
981, 951
679, 965
292, 944
356, 937
61, 717
928, 500
934, 318
745, 250
258, 990
387, 866
89, 873
928, 436
721, 457
16, 9
73, 783
419, 659
352, 178
679, 156
882, 171
317, 398
883, 435
3, 844
381, 129
665, 721
829, 534
655, 81
872, 758
376, 627
402, 995
216, 684
642, 399
666, 615
244, 520
900, 512
466, 418
269, 69
372, 256
949, 679
359, 628
430, 592
95, 481
214, 288
239, 221
922, 816
711, 579
451, 80
694, 921
365, 827
733, 907
525, 787
20, 108
992, 568
396, 17
735, 689
632, 574
305, 851
765, 114
275, 35
2, 404
52, 178
761, 871
700, 433
926, 705
786, 743
247, 591
934, 203
746, 429
970, 115
185, 466
793, 120
241, 56
15, 744
114, 198
610, 586
734, 86
432, 829
46, 168
992, 751
409, 545
414, 432
953, 488
934, 52
293, 861
897, 286
180, 364
65, 228
480, 808
487, 699
162, 630
666, 781
226, 12
594, 79
170, 605
454, 341
759, 836
30, 837
607, 491
898, 167
637, 789
213, 444
190, 162
853, 121
755, 485
951, 115
851, 120
770, 641
485, 40
812, 626
378, 535
462, 806
300, 694
382, 230
383, 55
58, 170
12, 530
524, 700
327, 88
62, 951
809, 401
898, 984
127, 535
866, 344
285, 167
278, 127
947, 708
908, 6
34, 781
668, 339
785, 923
825, 723
241, 293
85, 139
568, 632
412, 545
368, 446
984, 860
153, 12
702, 205
269, 303
982, 918
998, 756
189, 555
321, 109
969, 363
648, 733
608, 909
518, 957
986, 918
142, 406
50, 632
346, 447
352, 634
900, 793
224, 484
548, 621
896, 949
231, 290
922, 50
542, 745
354, 991
437, 588
168, 275
320, 65
16, 617
802, 458
825, 646
212, 627
558, 171
585, 141
381, 834
944, 892
456, 377
606, 960
942, 35
160, 448
936, 556
966, 61
207, 842
125, 655
551, 420
890, 952
925, 937
381, 18
155, 273
114, 958
414, 208
38, 756
383, 959
640, 842
545, 782
861, 826
635, 797
986, 524
82, 336
157, 26
57, 704
170, 88
377, 535
133, 74
220, 500
151, 271
441, 724
494, 440
410, 454
32, 696
981, 142
883, 817
965, 608
578, 442
411, 826
354, 497
888, 934
459, 474
147, 50
409, 88
