,nums,labels
144,cinq cent quatre vingt seize,0
145,trois cent soixante quinze,0
146,quatre cent onze,0
147,quatorze,0
148,cent soixante dix huit,0
149,huit cent sept,0
150,cent trente quatre,0
151,cinq cent quatre vingt dix sept,0
152,neuf cent quarante six,0
153,huit cent trente deux,0
154,sept cent quarante quatre,0
155,deux cent six,0
156,deux cent quatre vingt quinze,0
157,quarante sept,0
158,quatre cent quarante neuf,0
159,cinq cent quatre,0
160,neuf cent soixante douze,0
161,six cent quarante quatre,0
162,cinq,0
163,cinq cent vingt et un,0
164,sept cent quatre vingt deux,0
165,huit cent quatre vingt quatorze,0
166,neuf cent quatre vingt sept,0
167,neuf cent vingt quatre,0
168,neuf cent soixante sept,0
169,huit cent quarante trois,0
170,quatre cent quarante deux,0
171,cinq cent quatre vingt quinze,0
172,cent trente et un,0
173,sept cent huit,0
174,six cent quatre vingt trois,0
175,neuf cent deux,0
176,trois cent quatre vingt quinze,0
177,deux cent trente,0
178,quatre cent vingt et un,0
179,quatorze,0
180,huit cent dix,0
181,six cent soixante dix huit,0
182,quatre cent dix neuf,0
183,neuf cent soixante dix,0
184,cent trente huit,0
185,six cent soixante quatorze,0
186,six cent quarante six,0
187,sept cent vingt six,0
188,sept cent cinquante huit,0
189,six cent soixante treize,0
190,cent quarante six,0
191,trois cent quatre vingt six,0
192,trois cent quatre vingt six,0
193,huit cent quatre,0
194,trois cent quatre vingt treize,0
195,sept cent douze,0
196,six cent cinquante et un,0
197,trente et un,0
198,sept cent vingt sept,0
199,deux cent soixante dix sept,0
200,quatre cent dix sept,0
201,sept cent vingt six,0
202,huit cent soixante quinze,0
203,trois cent quatre vingt treize,0
204,cinq cent cinq,0
205,sept cent soixante seize,0
206,neuf cent quatorze,0
207,cinq cent quatre vingt dix sept,0
208,sept cent trente sept,0
209,neuf cent soixante cinq,0
210,cent vingt trois,0
211,huit cent cinquante huit,0
212,quatre cent quarante deux,0
213,huit cent quatre vingt deux,0
214,sept cent vingt deux,0
215,sept cent quatorze,0
216,trois cent quatre vingt dix,0
217,cinquante trois,0
218,vingt cinq,0
219,neuf cent quatre vingt deux,0
220,sept cent soixante huit,0
221,sept cent quatre vingt six,0
222,cent sept,0
223,huit cent quatre vingt un,0
224,sept cent cinquante huit,0
225,quatre cent quatre vingt six,0
226,quatre cent soixante dix neuf,0
227,trois cent quarante et un,0
228,cinq cent quatorze,0
229,deux cent soixante seize,0
230,cinq cent soixante quatre,0
231,cinq cent soixante six,0
232,huit cent deux,0
233,quarante,0
234,trois cent sept,0
235,deux cent quatre vingt quinze,0
236,quatre cent dix sept,0
237,trois cent neuf,0
238,neuf cent cinquante huit,0
239,deux cent quarante deux,0
240,cent quatre vingt cinq,0
241,trente huit,0
242,cinq cent cinquante,0
243,huit cent quatre vingt quinze,0
244,deux cent quatre vingt dix huit,0
245,trente neuf,0
246,sept cent cinquante sept,0
247,six cent quatre vingt cinq,0
248,six cent quatre vingt six,0
249,neuf cent vingt trois,0
250,quarante six,0
251,six cent quarante six,0
252,trois cent quarante quatre,0
253,quatre cent vingt six,0
254,sept cent cinquante et un,0
255,sept cent trente sept,0
256,sept cent soixante sept,0
257,cinq cent dix,0
258,six cent quarante trois,0
259,cinq cent cinq,0
260,sept cent quarante sept,0
261,sept cent soixante deux,0
262,quarante deux,0
263,trois cent huit,0
264,soixante dix,0
265,cinq cent sept,0
266,trois cent quatre vingt onze,0
267,neuf cent trois,0
268,neuf cent vingt,0
269,six cent soixante treize,0
270,trois cent soixante et onze,0
271,sept cent quinze,0
272,quatre cent quarante neuf,0
273,six cent deux,0
274,six cent soixante quinze,0
275,soixante et onze,0
276,sept cent dix sept,0
277,trois cent deux,0
278,quatre cent quatre vingt dix neuf,0
279,cent huit,0
280,neuf cent vingt neuf,0
281,quatre cent quatre vingt quatre,0
282,sept cent quatre vingt dix huit,0
283,trois cent quarante deux,0
284,six cent cinquante huit,0
285,cent quatre vingt un,0
286,huit cent cinquante neuf,0
287,dix sept,0
288,quarante cinq,0
289,huit cent quarante trois,0
290,quatre vingt onze,0
291,sept cent soixante sept,0
292,cinq cent quatre vingt quatre,0
293,quatre cent soixante sept,0
294,huit cent cinquante sept,0
295,neuf cent vingt trois,0
296,trente sept,0
297,six cent soixante seize,0
298,sept cent soixante dix huit,0
299,six cent soixante huit,0
300,cinq cent soixante quinze,0
301,sept cent quarante huit,0
302,vingt six,0
303,quatre cent cinquante sept,0
304,neuf cent soixante huit,0
305,quatre cent vingt trois,0
306,sept cent soixante six,0
307,deux cent trente quatre,0
308,treize,0
309,sept cent soixante quinze,0
310,cent quatre vingt trois,0
311,cent quatre vingt six,0
312,trois cent trente huit,0
313,huit cent soixante dix,0
314,cent cinquante quatre,0
315,huit cent douze,0
316,neuf cent quatre vingt dix huit,0
317,quatre vingt sept,0
318,cinq cent trente neuf,0
319,huit cent vingt cinq,0
320,neuf cent treize,0
321,deux cent douze,0
322,huit cent quarante et un,0
323,huit cent cinquante trois,0
324,cinq cent soixante neuf,0
325,cent quatre vingt douze,0
326,huit cent soixante quinze,0
327,deux cent trois,0
328,cent vingt et un,0
329,neuf cent quatre vingt trois,0
330,cinq cent sept,0
331,cent quatorze,0
332,six cent dix,0
333,trois cent soixante et onze,0
334,neuf cent quatre vingt seize,0
335,quatre cent soixante,0
336,trois cent cinquante huit,0
337,quatre cent quarante sept,0
338,cinq cent vingt et un,0
339,six cent quatre vingt dix huit,0
340,six cent soixante deux,0
341,trois cents,0
342,neuf,0
343,deux cent quatre vingt onze,0
344,quatre cent cinquante et un,0
345,trois cent trente deux,0
346,trois cent quarante six,0
347,neuf cent trente neuf,0
348,cent soixante cinq,0
349,trois cent quatre vingt quatre,0
350,quatre cent quatre vingt huit,0
351,sept cent cinquante huit,0
352,quatre cent quatre vingt six,0
353,huit cent vingt sept,0
354,deux cent dix neuf,0
355,dix sept,0
356,huit cent soixante neuf,0
357,quatre cent quatre vingt onze,0
358,six cent soixante dix huit,0
359,trois cent cinquante trois,0
360,vingt six,0
361,sept cent onze,0
362,huit cent vingt deux,0
363,cent quatre vingt trois,0
364,neuf cent soixante sept,0
365,sept cent quarante huit,0
366,deux cent trente huit,0
367,trois cent quatre vingt treize,0
368,quatre cent cinquante six,0
369,six cent trente,0
370,sept cent dix huit,0
371,quatre cent vingt et un,0
372,trois cent soixante et onze,0
373,quatre cent cinquante huit,0
374,soixante quatorze,0
375,soixante dix sept,0
376,trois cent quarante neuf,0
377,sept cent huit,0
378,six cent quatre vingt quatorze,0
379,sept cent soixante cinq,0
380,quatre cent soixante cinq,0
381,cent cinquante,0
382,trois cent cinquante neuf,0
383,huit cent vingt quatre,0
384,huit cent soixante sept,0
385,cinq cent cinq,0
386,cinq cent quatre vingt quatre,0
387,six cent quatre vingts,0
388,trois cent cinquante sept,0
389,cent vingt,0
390,deux cent quatre vingt dix huit,0
391,quatre cent trente huit,0
392,neuf cent trente huit,0
393,vingt quatre,0
394,quatre cent quatre vingt deux,0
395,deux cent trente et un,0
396,huit cent quarante et un,0
397,cinq cent quatre vingt dix neuf,0
398,trente quatre,0
399,six cent trente sept,0
400,quatre cent vingt neuf,0
401,six cent quarante,0
402,deux cent trente et un,0
403,six cent cinquante six,0
404,six cent quarante neuf,0
405,deux cent vingt huit,0
406,soixante cinq,0
407,cinq cent quarante quatre,0
408,huit cent cinquante huit,0
409,trois cent quarante six,0
410,cent dix,0
411,trois cent cinquante et un,0
412,neuf cent dix,0
413,neuf cent quarante sept,0
414,deux cent soixante et onze,0
415,cent six,0
416,trois cent quatre vingt quatorze,0
417,trois,0
418,cent treize,0
419,quatre cent soixante six,0
420,deux cent trente neuf,0
421,neuf cent quatre vingt dix huit,0
422,neuf cent vingt neuf,0
423,neuf cent trente six,0
424,vingt neuf,0
425,six cent douze,0
426,quatre cent six,0
427,deux cent quatre vingt sept,0
428,sept cent vingt neuf,0
429,cinq cent quatre,0
430,six cent trente,0
431,cent quarante six,0
432,huit cent soixante seize,0
433,cinq cent soixante sept,0
434,six cent soixante et onze,0
435,deux cent quatre vingt neuf,0
436,cinq cent cinquante trois,0
437,neuf cent quatre vingt quatre,0
438,quatre cent treize,0
439,six cent soixante quinze,0
440,deux cent neuf,0
441,trois cent quarante huit,0
442,cent quatre vingt seize,0
443,deux cent soixante treize,0
444,six cent sept,0
445,huit cent quarante trois,0
446,seize,0
447,cent dix,0
448,trois cent trente neuf,0
449,deux cent un,0
450,quatorze,0
451,quatre cent sept,0
452,six cent quatre vingt huit,0
453,huit cent soixante quatre,0
454,soixante treize,0
455,sept cent quatre vingt onze,0
456,soixante,0
457,cent six,0
458,quatre cent quatre vingt dix,0
459,neuf cent quatre vingt douze,0
460,neuf cent trente cinq,0
461,six cent quatre vingt deux,0
462,sept cent quatre vingt quinze,0
463,neuf cent huit,0
464,trois cent quatre vingt treize,0
465,cinq cent soixante sept,0
466,cent trente sept,0
467,cent quatre vingt dix neuf,0
468,huit cent quatorze,0
469,sept cent sept,0
470,sept cent trente cinq,0
471,trois cent dix huit,0
472,deux cent soixante cinq,0
473,huit cent quatre vingt sept,0
474,vingt trois,0
475,huit cent quarante,0
476,six cent cinquante huit,0
477,six cent trente quatre,0
478,cent six,0
479,trois cent quatre vingt seize,0
480,huit cent soixante,0
481,six cent treize,0
482,soixante et un,0
483,cinq cent quatre vingt quatorze,0
484,deux cent quatorze,0
485,vingt cinq,0
486,quatre cent quatre vingt six,0
487,quatre cent trente six,0
488,quatre cent soixante dix huit,0
489,neuf cent soixante dix sept,0
490,huit cent trente sept,0
491,cent six,0
492,quatre vingt huit,0
493,quatre cent treize,0
494,six cent soixante seize,0
495,soixante dix,0
496,cent cinquante quatre,0
497,quatre cent quatre vingt cinq,0
498,sept,0
499,six cent soixante cinq,0
500,huit cent soixante dix huit,0
501,deux cent soixante sept,0
502,cent quatre vingt six,0
503,quatre cent vingt neuf,0
504,sept cent quatre vingt douze,0
505,neuf cent vingt,0
506,sept cent dix huit,0
507,deux cent quatre vingt treize,0
508,huit cent seize,0
509,neuf cent cinquante trois,0
510,cinq cent six,0
511,cinq cent cinquante cinq,0
512,trois cent soixante dix neuf,0
513,six cent cinquante trois,0
514,neuf cent quatre vingt seize,0
515,cent soixante trois,0
516,trois cent huit,0
517,quatre vingt dix,0
518,huit cent soixante cinq,0
519,quatre cent dix huit,0
520,soixante cinq,0
521,deux cent quatre vingt seize,0
522,neuf cent soixante cinq,0
523,quatre vingt neuf,0
524,huit cent quatre vingt quinze,0
525,deux cent trente neuf,0
526,trente sept,0
527,neuf cent cinquante quatre,0
528,huit cent cinquante sept,0
529,cinq cent soixante sept,0
530,sept cent soixante quinze,0
531,six cent dix,0
532,huit cent quatre vingt six,0
533,quatre cent trente cinq,0
534,cinq cent trente quatre,0
535,dix,0
536,trente et un,0
537,cent dix huit,0
538,cent vingt quatre,0
539,huit cent quarante quatre,0
540,vingt,0
541,trois cent quarante et un,0
542,deux cent vingt quatre,0
543,quatre cent quarante cinq,0
544,sept cent cinquante neuf,0
545,cinq,0
546,six cent quatre vingt neuf,0
547,six cent soixante treize,0
548,cinq cent douze,0
549,sept cent soixante treize,0
550,sept cent soixante huit,0
551,trois cent trente sept,0
552,cent six,0
553,cent soixante six,0
554,quatre cent quarante sept,0
555,six cent quatre vingt cinq,0
556,six cent quatre,0
557,cent cinquante six,0
558,cent quarante neuf,0
559,cinq cent quatre vingt quatorze,0
560,cent quatre vingt dix,0
561,trois cent quatre vingt six,0
562,neuf cent quarante sept,0
563,neuf cent quarante six,0
564,six cent quarante huit,0
565,neuf cent soixante et un,0
566,cent quatorze,0
567,trois cent soixante dix neuf,0
568,huit cent soixante,0
569,cent quinze,0
570,six cent quarante neuf,0
571,cinq cent quatre vingts,0
572,huit cent trente huit,0
573,deux cent quatre vingt treize,0
574,neuf cent quatre vingt sept,0
575,sept cent soixante et onze,0
576,trois cent cinquante sept,0
577,six cent quarante trois,0
578,neuf cent quatre vingt huit,0
579,huit cent quatre vingt dix huit,0
580,trois cent quatre vingt trois,0
581,cinq cent soixante quatorze,0
582,trois cent quatre vingt deux,0
583,sept cent quarante cinq,0
584,cinq cent trente quatre,0
585,sept cent quarante neuf,0
586,cent trente,0
587,neuf cent soixante deux,0
588,trois cent soixante treize,0
589,cinq cent cinquante huit,0
590,deux cent quatre vingt sept,0
591,trois cent treize,0
592,neuf cent huit,0
593,cent quarante,0
594,huit cent vingt six,0
595,huit cent vingt trois,0
596,huit cent cinquante neuf,0
597,huit cents,0
598,deux cent soixante dix neuf,0
599,trois cent quatre vingt quinze,0
600,six cent cinq,0
601,cinq cent trente trois,0
602,huit cent soixante neuf,0
603,cent cinquante six,0
604,trois cent quarante cinq,0
605,soixante seize,0
606,deux cent vingt,0
607,sept cent cinquante trois,0
608,douze,0
609,neuf cent quatre vingt deux,0
610,six cent quatre vingt douze,0
611,cent cinquante huit,0
612,huit cent cinquante quatre,0
613,deux cent quatre vingts,0
614,neuf cent quarante sept,0
615,quatre vingt quinze,0
616,deux cent soixante huit,0
617,six cent cinquante cinq,0
618,cinq cent soixante deux,0
619,cent quatre vingt seize,0
620,cinq cent cinquante six,0
621,deux cent quatre vingt dix,0
622,neuf cent cinquante quatre,0
623,sept cent vingt quatre,0
624,six cent soixante douze,0
625,sept cent trois,0
626,cinq cent vingt sept,0
627,trois cent soixante sept,0
628,neuf cent un,0
629,cent quatre vingt un,0
630,deux cent soixante seize,0
631,cent soixante six,0
632,quatre cent trente sept,0
633,trois cent soixante huit,0
634,cinq cent trente,0
635,trente neuf,0
636,deux cent quatre vingt sept,0
637,trois cent trente deux,0
638,neuf cent cinq,0
639,six cent quatre vingt seize,0
640,six cent soixante neuf,0
641,cinq cent cinquante cinq,0
642,six cent soixante seize,0
643,huit cent quarante cinq,0
644,six cent quatre vingt dix neuf,0
645,cinq cent quatre vingt treize,0
646,trois cent trente quatre,0
647,cinq cent onze,0
648,huit cent soixante cinq,0
649,deux cent quatre vingt six,0
650,huit cent cinquante cinq,0
651,neuf cent quinze,0
652,deux cent treize,0
653,neuf cent cinquante,0
654,quatre cent trente neuf,0
655,trois cent quatre vingt un,0
656,six cent quarante six,0
657,six cent quarante trois,0
658,trois cent cinquante et un,0
659,cent quatre vingt un,0
660,quarante deux,0
661,quatre cent quatre vingt six,0
662,soixante trois,0
663,quatre cent trente sept,0
664,trois cent cinquante et un,0
665,sept cent dix huit,0
666,soixante huit,0
667,cent quarante et un,0
668,quatre vingt dix neuf,0
669,sept cent soixante dix huit,0
670,quatre cent quatorze,0
671,sept cent quarante huit,0
672,neuf cent quarante trois,0
673,deux cent trente quatre,0
674,quatre cent soixante deux,0
675,sept cent vingt,0
676,quatre cent vingt huit,0
677,neuf cent soixante douze,0
678,sept cents,0
679,cinq cent quarante quatre,0
680,deux cent soixante,0
681,huit cent quarante trois,0
682,neuf cent soixante dix neuf,0
683,deux cents,0
684,quatre cent quatre vingt trois,0
685,trois cent quatre vingt onze,0
686,six cent quarante trois,0
687,quatre cent quatre vingt quatorze,0
688,trois cent quarante cinq,0
689,sept cent soixante quatorze,0
690,cinq cent quatre vingt un,0
691,quatre vingt quinze,0
692,neuf cent quatre vingt cinq,0
693,huit cent soixante huit,0
694,huit cent soixante quatorze,0
695,huit cent quatre vingt sept,0
696,deux cent trente et un,0
697,cent soixante dix sept,0
698,deux cent douze,0
699,huit cent quatre vingts,0
700,neuf cent quatorze,0
701,sept cent trente et un,0
702,deux cent soixante,0
703,sept cent quatre vingt quatorze,0
704,cinq cent cinquante trois,0
705,cent dix sept,0
706,six cent soixante deux,0
707,vingt,0
708,neuf cent soixante neuf,0
709,neuf cent quarante cinq,0
710,cinq cent quatre vingt treize,0
711,quatre cent quatre vingt quinze,0
712,six cent soixante seize,0
713,trois cent trente sept,0
714,soixante et un,0
715,dix neuf,0
716,trois cent quarante neuf,0
717,cinq cent quatre vingt dix sept,0
718,huit cent quatre vingt dix huit,0
719,huit cent quatre vingt treize,0
720,neuf cent soixante,0
721,six cent sept,0
722,six cent trente et un,0
723,cinq cent quinze,0
724,quatre cent quarante cinq,0
725,cinq cent vingt huit,0
726,soixante huit,0
727,cinq cent quatorze,0
728,deux cent dix neuf,0
729,neuf cent quatre vingt cinq,0
730,cinq cent soixante seize,0
731,six cent soixante,0
732,huit cent trente six,0
733,six cent soixante seize,0
734,six cent quatre vingt six,0
735,deux cent dix huit,0
736,sept cent sept,0
737,six cent cinquante,0
738,cinq cent quarante quatre,0
739,neuf cent soixante treize,0
740,trois cent soixante neuf,0
741,quatre cent quatre vingt douze,0
742,quatre vingt neuf,0
743,trois cent cinquante huit,0
744,quatre vingt quatorze,0
745,cinq cent cinquante trois,0
746,quatre cent soixante dix sept,0
747,cent dix sept,0
748,quatre cent vingt et un,0
749,six cent cinquante cinq,0
750,quatre cent quarante et un,0
751,six cent neuf,0
752,cent quarante et un,0
753,trente et un,0
754,huit cent quatre vingt dix,0
755,trois cent soixante treize,0
756,deux cent soixante dix,0
757,cinq cent trente sept,0
758,deux cent quatorze,0
759,six cent quatre vingt neuf,0
760,cinq cent trente huit,0
761,sept cent quatre,0
762,sept cent quatorze,0
763,huit cent six,0
764,trois cent soixante et un,0
765,quatre cent quatre vingt huit,0
766,sept cent six,0
767,quatre cent soixante cinq,0
768,neuf cent vingt huit,0
769,cinq cent quarante huit,0
770,neuf cent cinquante sept,0
771,deux cent quatre vingts,0
772,cent soixante et un,0
773,trois cent cinquante quatre,0
774,huit cent quarante et un,0
775,six cent vingt et un,0
776,sept cent dix,0
777,neuf cent quarante et un,0
778,quatre cent cinquante,0
779,cinq cent quatre vingt deux,0
780,huit cent six,0
781,huit cent soixante,0
782,huit cent soixante neuf,0
783,cent trente,0
784,cent quatorze,0
785,cinq cent cinquante huit,0
786,trois cent quatre vingt dix sept,0
787,cent cinquante huit,0
788,quatre vingt dix huit,0
789,quatre vingts,0
790,six cent quatre vingt dix sept,0
791,huit cent soixante douze,0
792,huit cent vingt et un,0
793,six cent quatre vingt dix huit,0
794,sept cent vingt neuf,0
795,cent cinquante sept,0
796,cent vingt deux,0
797,quatre cent soixante dix sept,0
798,huit cent vingt sept,0
799,cinq cent quatre vingt deux,0
800,six cent quatre vingt neuf,0
801,cinq cent soixante sept,0
802,quatre cent soixante sept,0
803,sept cent quatre vingt quatorze,0
804,neuf cent onze,0
805,neuf cent quatre vingt huit,0
806,six cent trente neuf,0
807,trois cent soixante,0
808,quatre cent soixante douze,0
809,cent vingt sept,0
810,quatre cent quatre vingt quatre,0
811,cent cinquante et un,0
812,deux cent quatre vingt quatre,0
813,neuf cent vingt,0
814,quatre cent soixante huit,0
815,cent trente deux,0
816,cinq cent trente neuf,0
817,trois cent soixante quatorze,0
818,trois cent quarante cinq,0
819,deux cent soixante six,0
820,cinq cent soixante neuf,0
821,neuf cent cinquante quatre,0
822,huit cent soixante dix neuf,0
823,huit cent soixante trois,0
824,huit cent vingt quatre,0
825,cinq cent douze,0
826,six cent quatre vingt quatorze,0
827,cent trente,0
828,cinq cent soixante et un,0
829,deux cent soixante dix neuf,0
830,quatre cent soixante,0
831,huit cents,0
832,cent soixante seize,0
833,trois cent trente et un,0
834,sept cent soixante neuf,0
835,soixante douze,0
836,neuf cent cinquante et un,0
837,sept cent quarante quatre,0
838,neuf cent quatre vingt huit,0
839,trois cent quatre vingt dix sept,0
840,sept cent quatre vingt dix huit,0
841,neuf cent trente huit,0
842,quatre cent quinze,0
843,cent vingt quatre,0
844,six cent quatre,0
845,huit cent un,0
846,soixante quinze,0
847,quatre cent seize,0
848,huit cent cinq,0
849,six cent quarante sept,0
850,quatre cent vingt trois,0
851,cinq cent cinquante sept,0
852,trois cent quatre vingt seize,0
853,neuf cent cinquante cinq,0
854,quatre cent trente sept,0
855,huit cent cinquante et un,0
856,cinq cent quatre vingt douze,0
857,six cent deux,0
858,vingt quatre,0
859,cinq cent soixante quatre,0
860,soixante dix neuf,0
861,cent quarante,0
862,deux cent quarante trois,0
863,quatre cent quatre vingt huit,0
864,cinq cent dix neuf,0
865,cent trente sept,0
866,cinq cent quatre vingt trois,0
867,neuf cent quatre vingt huit,0
868,neuf cent deux,0
869,cinq cent douze,0
870,trois cent dix,0
871,neuf cent quatre vingt quinze,0
872,quatre cent quatre vingt six,0
873,trois cent soixante neuf,0
874,deux cent quarante quatre,0
875,quatre cent quatre vingt treize,0
876,sept cent onze,0
877,huit cent cinquante sept,0
878,sept cent quatre vingt quatre,0
879,deux cent dix sept,0
880,sept cent soixante douze,0
881,deux cent trois,0
882,deux cent quatre vingt six,0
883,deux cent vingt neuf,0
884,six cent quarante six,0
885,quatre vingts,0
886,cinq cent soixante dix huit,0
887,quatre cent quatre vingt quinze,0
888,cent quatre vingt treize,0
889,trois cent cinquante cinq,0
890,trente,0
891,quatre cent quarante neuf,0
892,six cent quatre vingt douze,0
893,trois cent cinquante deux,0
894,neuf cent trente,0
895,huit cent trente deux,0
896,six cent trente deux,0
897,deux cent quarante et un,0
898,huit cent cinq,0
899,six cent six,0
900,cinq cent quatre vingt trois,0
901,huit cent neuf,0
902,trois cent cinquante trois,0
903,cinq cent quatre vingt quatre,0
904,neuf cent cinquante huit,0
905,neuf cent neuf,0
906,cent cinquante neuf,0
907,quatre cent trente cinq,0
908,cinq cent soixante deux,0
909,huit cent quatorze,0
910,cinq cent quarante et un,0
911,cinq cent un,0
912,quatre cent soixante seize,0
913,quatorze,0
914,deux cent trente quatre,0
915,cent quarante trois,0
916,cinq cent vingt deux,0
917,quatre vingt huit,0
918,trois cent douze,0
919,neuf cent quatre vingt sept,0
920,sept cent trente,0
921,sept cent quatre vingt neuf,0
922,neuf cent soixante douze,0
923,deux cent quatre vingt treize,0
924,neuf cent trente deux,0
925,trois cent quarante et un,0
926,cent soixante trois,0
927,trois cent un,0
928,trois cent vingt sept,0
929,huit cent quatre vingt dix,0
930,quatre cent vingt cinq,0
931,deux cent vingt deux,0
932,deux cent dix,0
933,cinq cent vingt cinq,0
934,deux cent soixante dix,0
935,trois cent douze,0
936,sept cent vingt neuf,0
937,huit cent quatre vingt onze,0
938,sept cent quatre vingt douze,0
939,six cent soixante dix sept,0
940,neuf cent cinquante et un,0
941,quatre cent quatre,0
942,trois cent quarante deux,0
943,quatre cent vingt neuf,0
944,soixante trois,0
945,trois cent trente et un,0
946,huit cent quarante six,0
947,deux cent quarante sept,0
948,deux cent soixante et onze,0
949,sept cent quarante sept,0
950,soixante dix,0
951,cinq cent quatre vingt un,0
952,sept cent quatre vingts,0
953,neuf cent six,0
954,neuf cent dix huit,0
955,trois cent soixante deux,0
956,huit cent quatre vingt trois,0
957,cent cinquante et un,0
958,cent soixante,0
959,trois cent vingt six,0
960,quatre cent quatorze,0
961,sept cent quatre vingt quinze,0
962,huit cent soixante quatorze,0
963,soixante dix neuf,0
964,trois cent soixante dix,0
965,six cent quatre vingt onze,0
966,neuf cent quatre vingt seize,0
967,cinq cent quatre,0
968,six cent trente deux,0
969,sept cent quarante deux,0
970,quinze,0
971,deux cent quatre vingt neuf,0
972,quatre cent quatre vingt sept,0
973,sept cent soixante quatre,0
974,cinq cent soixante huit,0
975,huit cent quarante trois,0
976,cent soixante deux,0
977,six cent soixante,0
978,neuf cent quarante six,0
979,deux cent huit,0
980,cinq cent quatre vingt quatorze,0
981,deux cent quatre vingt huit,0
982,huit cent huit,0
983,quatre cent vingt trois,0
984,cinquante et un,0
985,trois cent soixante et onze,0
986,cent quatre vingt six,0
987,quatre cent quatre vingt quinze,0
988,huit cent soixante neuf,0
989,trois cent trente et un,0
990,treize,0
991,huit cent soixante douze,0
992,trois cent quarante neuf,0
993,trois cent vingt quatre,0
994,deux cent quinze,0
995,cinq cent quatre vingt huit,0
996,huit cent vingt six,0
