,nums,labels
108,firehundrede og seksogtreds,0
109,ethundrede og tooghalvfems,0
110,firehundrede og treogfyrre,0
111,ethundrede og treoghalvtreds,0
112,syvhundrede og femogtredive,0
113,ethundrede og seksten,0
114,syvhundrede og femogfirs,0
115,ottehundrede og syvoghalvtreds,0
116,trehundrede og halvfems,0
117,femhundrede og treogtreds,0
118,sekshundrede og niogtreds,0
119,syvhundrede og halvfems,0
120,otteoghalvfems,0
121,trehundrede og tolv,0
122,ethundrede og otteogtredive,0
123,firehundrede og tolv,0
124,enoghalvfems,0
125,trehundrede og niogtyve,0
126,nihundrede og treoghalvfems,0
127,toogfyrre,0
128,syvoghalvfems,0
129,femhundrede og otteogtredive,0
130,ottehundrede og fjorten,0
131,sekshundrede og treogfirs,0
132,femhundrede og tooghalvfjerds,0
133,ethundrede og et,0
134,ethundrede og femogtredive,0
135,nihundrede og otteogtreds,0
136,syvhundrede og toogtreds,0
137,trehundrede og otteogtredive,0
138,trehundrede og treogfirs,0
139,trehundrede og treogtyve,0
140,tohundrede og seksoghalvtreds,0
141,tohundrede og tooghalvtreds,0
142,trehundrede og tre,0
143,femogtreds,0
144,tohundrede og syvogfyrre,0
145,trehundrede og seksoghalvfems,0
146,ethundrede og nioghalvfjerds,0
147,femhundrede og toogfirs,0
148,trehundrede og femten,0
149,ethundrede og tooghalvtreds,0
150,treoghalvfjerds,0
151,firehundrede og fjorten,0
152,ethundrede og seksten,0
153,nihundrede og fireogtyve,0
154,sekshundrede og enogtredive,0
155,ottehundrede og seksten,0
156,femhundrede og fyrre,0
157,otteogfirs,0
158,ethundrede og otteoghalvfems,0
159,sekshundrede og elleve,0
160,syvhundrede og fem,0
161,femhundrede og syv,0
162,ethundrede og femogfirs,0
163,ottehundrede og seks,0
164,ethundrede og niogtredive,0
165,firehundrede og enogfyrre,0
166,ethundrede og ni,0
167,nihundrede og tretten,0
168,ethundrede og niogfyrre,0
169,ethundrede og niogtyve,0
170,tohundrede og fyrre,0
171,trehundrede og seksogtreds,0
172,ethundrede og otteogtredive,0
173,toogtredive,0
174,syvhundrede og tooghalvfems,0
175,syvhundrede og fyrre,0
176,firehundrede og femten,0
177,tohundrede og seksogtreds,0
178,ottehundrede og otteoghalvtreds,0
179,nihundrede og femoghalvtreds,0
180,seksoghalvfjerds,0
181,ottehundrede og toogfirs,0
182,syvhundrede og syv,0
183,sekshundrede og to,0
184,tohundrede og treogfyrre,0
185,syvhundrede og fireogfyrre,0
186,ethundrede og tolv,0
187,ottehundrede og seksten,0
188,tohundrede og toogtredive,0
189,firehundrede og seksogfirs,0
190,syvogfyrre,0
191,femhundrede og syv,0
192,nihundrede og enoghalvfems,0
193,trehundrede og seksogfyrre,0
194,trehundrede og femogfyrre,0
195,sekshundrede og syvogtyve,0
196,trehundrede og enogfyrre,0
197,nihundrede og tyve,0
198,syvhundrede og elleve,0
199,syvhundrede og enoghalvfjerds,0
200,sekshundrede og halvfjerds,0
201,tohundrede og otteoghalvfjerds,0
202,tohundrede og treogtredive,0
203,femhundrede og fireogtyve,0
204,femhundrede og atten,0
205,ethundrede og treogfirs,0
206,syvhundrede og otteoghalvfems,0
207,ottehundrede og otteogfirs,0
208,ethundrede og enogtredive,0
209,femhundrede og seksten,0
210,femhundrede og niogtredive,0
211,firehundrede og enogtyve,0
212,firehundrede og enogtyve,0
213,femhundrede og fireoghalvfems,0
214,ethundrede og femoghalvfjerds,0
215,femhundrede og enogtreds,0
216,fireogtredive,0
217,syvhundrede og ti,0
218,sekshundrede og halvfjerds,0
219,tohundrede og femogtreds,0
220,syvhundrede og halvtreds,0
221,syvhundrede og otte,0
222,firehundrede og fireogfyrre,0
223,tohundrede og enoghalvfjerds,0
224,ethundrede og halvfjerds,0
225,ethundrede og nitten,0
226,nihundrede og niogtreds,0
227,femoghalvfems,0
228,trehundrede og treogtyve,0
229,ottehundrede og tredive,0
230,nihundrede og fjorten,0
231,ottehundrede og syv,0
232,tredive,0
233,tohundrede og otteoghalvfems,0
234,firehundrede og syv,0
235,ottehundrede og enoghalvfems,0
236,trehundrede og fireogtyve,0
237,ethundrede og sytten,0
238,ottehundrede og otteogtreds,0
239,syvoghalvfems,0
240,syvhundrede og tre,0
241,trehundrede og tolv,0
242,otteogfirs,0
243,ottehundrede og fireoghalvtreds,0
244,syvhundrede og fire,0
245,syvhundrede og femogtreds,0
246,ethundrede og fireoghalvtreds,0
247,syvhundrede og treogtredive,0
248,nihundrede og nioghalvfems,0
249,niogtredive,0
250,syvhundrede og syvogfyrre,0
251,ethundrede og toogfyrre,0
252,ethundrede og niogfirs,0
253,femhundrede og treogtredive,0
254,ethundrede og tooghalvtreds,0
255,tohundrede og halvtreds,0
256,trehundrede og niogtreds,0
257,trehundrede og fem,0
258,femhundrede og treds,0
259,firehundrede og fireogtyve,0
260,femhundrede og femogfirs,0
261,sekshundrede og nioghalvfjerds,0
262,firehundrede og otteogtredive,0
263,sekshundrede og treogtyve,0
264,syvhundrede og otteogtredive,0
265,ethundrede og treogfirs,0
266,femhundrede og treoghalvfjerds,0
267,firehundrede og enogfyrre,0
268,nihundrede og seksten,0
269,firehundrede og syvoghalvfjerds,0
270,ottehundrede og halvtreds,0
271,ethundrede og halvfjerds,0
272,sekshundrede og fem,0
273,tohundrede og femogtyve,0
274,sekshundrede og seks,0
275,ethundrede og fjorten,0
276,ethundrede og enoghalvfems,0
277,firehundrede og nioghalvfems,0
278,tohundrede og seks,0
279,ethundrede og treogtredive,0
280,femhundrede og seksogfyrre,0
281,ethundrede og syvogfirs,0
282,ethundrede og treogfyrre,0
283,sekshundrede og et,0
284,tohundrede og niogtredive,0
285,sekshundrede og halvfjerds,0
286,ethundrede og seksogtredive,0
287,tohundrede og fireogtyve,0
288,toogtredive,0
289,syvhundrede og firs,0
290,ottehundrede og fireogfirs,0
291,firehundrede og seksten,0
292,tohundrede og nioghalvtreds,0
293,trehundrede og otteogfirs,0
294,sekshundrede og niogfyrre,0
295,sekshundrede og syvogtredive,0
296,femhundrede og nioghalvfems,0
297,ottehundrede og enogfirs,0
298,otteogtyve,0
299,syvhundrede og femogtreds,0
300,ottehundrede og treogtredive,0
301,tohundrede og fireogfirs,0
302,tooghalvtreds,0
303,tohundrede og treds,0
304,ottehundrede og halvtreds,0
305,sekshundrede og niogtyve,0
306,femhundrede og femoghalvtreds,0
307,femhundrede og treoghalvfems,0
308,firehundrede og femten,0
309,tohundrede og syvoghalvfems,0
310,enogtreds,0
311,firehundrede og seksogtreds,0
312,trehundrede og to,0
313,trehundrede og fireogtredive,0
314,syvhundrede og niogfyrre,0
315,ethundrede og seks,0
316,sekshundrede og syvogtyve,0
317,ottehundrede og seksten,0
318,ethundrede og tyve,0
319,ottehundrede og syvoghalvfems,0
320,nihundrede og treogtyve,0
321,halvfems,0
322,nihundrede og nioghalvfems,0
323,ottehundrede og femogtreds,0
324,trehundrede og syvoghalvfjerds,0
325,syvhundrede og treogtredive,0
326,sekshundrede og tretten,0
327,ethundrede og seksoghalvfems,0
328,ethundrede og enogtredive,0
329,trehundrede og fireogfyrre,0
330,ethundrede og treogtreds,0
331,syvhundrede og nitten,0
332,treogfyrre,0
333,fireogtredive,0
334,firehundrede og fem,0
335,femhundrede og syvoghalvfems,0
336,sekshundrede og et,0
337,tohundrede og ni,0
338,tohundrede og toogtredive,0
339,nihundrede og enoghalvtreds,0
340,firehundrede og fem,0
341,tohundrede og tre,0
342,sekshundrede og treoghalvtreds,0
343,sekshundrede og seksogfyrre,0
344,syvhundrede og syvogfyrre,0
345,ottehundrede og tooghalvtreds,0
346,femhundrede og toogfyrre,0
347,ottehundrede og fem,0
348,toogtreds,0
349,sekshundrede og nioghalvfjerds,0
350,femogtyve,0
351,nihundrede og seksoghalvfjerds,0
352,sekshundrede og fjorten,0
353,femhundrede og seksogfyrre,0
354,ottehundrede og enogtreds,0
355,nihundrede og treogtredive,0
356,tohundrede og enogfirs,0
357,syvhundrede og fireogtredive,0
358,femhundrede og toogtyve,0
359,trehundrede og syvoghalvfems,0
360,nihundrede og tooghalvtreds,0
361,nihundrede og fireoghalvfems,0
362,femhundrede og niogfirs,0
363,ottehundrede og tredive,0
364,ethundrede og et,0
365,trehundrede og femogfyrre,0
366,syvhundrede og tretten,0
367,firehundrede og seksogfirs,0
368,tohundrede og treoghalvfjerds,0
369,tohundrede og niogfyrre,0
370,nioghalvfems,0
371,firehundrede og ni,0
372,ottehundrede og niogfirs,0
373,trehundrede og toogtyve,0
374,sekshundrede og enogtreds,0
375,firehundrede og et,0
376,sekshundrede og femogfyrre,0
377,tohundrede og toogfirs,0
378,firehundrede og enoghalvtreds,0
379,firs,0
380,ethundrede og elleve,0
381,nihundrede og seksoghalvfems,0
382,ottehundrede og otte,0
383,sekshundrede og firs,0
384,nihundrede og atten,0
385,syvhundrede og toogfirs,0
386,ethundrede og enoghalvfems,0
387,firehundrede og to,0
388,femhundrede og fjorten,0
389,nihundrede og otteogtyve,0
390,femhundrede og femogtreds,0
391,syvhundrede og elleve,0
392,nihundrede og elleve,0
393,ottehundrede og tredive,0
394,firehundrede og halvtreds,0
395,trehundrede og treogtyve,0
396,tohundrede og fireogfyrre,0
397,sekshundrede og otteoghalvtreds,0
398,firehundrede og fireogfyrre,0
399,femhundrede og treogfyrre,0
400,trehundrede og fireoghalvfems,0
401,nihundrede og fireogfirs,0
402,ethundrede og toogfyrre,0
403,trehundrede og syvogtredive,0
404,firehundrede og toogtyve,0
405,nihundrede og syvogfirs,0
406,tohundrede og atten,0
407,trehundrede og syvogtredive,0
408,ethundrede og toogtredive,0
409,ethundrede og otteogtyve,0
410,firehundrede og otteogtyve,0
411,firehundrede og tre,0
412,sekshundrede og enogtredive,0
413,nihundrede,0
414,femhundrede og enoghalvtreds,0
415,femhundrede og otteogtyve,0
416,syvhundrede og femogtyve,0
417,ethundrede og treoghalvtreds,0
418,ethundrede og otte,0
419,nihundrede og fireogtreds,0
420,syvhundrede og enogtyve,0
421,syvhundrede og treds,0
422,trehundrede og femogtredive,0
423,treogtyve,0
424,ethundrede og halvfjerds,0
425,sekshundrede og nioghalvtreds,0
426,nihundrede og enogtyve,0
427,sekshundrede og sytten,0
428,ethundrede og enogfirs,0
429,seksoghalvfjerds,0
430,nihundrede og otteogtreds,0
431,firehundrede og femogfyrre,0
432,firehundrede og fireogfyrre,0
433,seksogtyve,0
434,ethundrede og syv,0
435,sekshundrede og femogfyrre,0
436,syvhundrede og elleve,0
437,femhundrede og atten,0
438,ethundrede og enogfyrre,0
439,tohundrede og seksogtreds,0
440,firehundrede og enogtyve,0
441,syvhundrede og toogtyve,0
442,tohundrede og toogfirs,0
443,ottehundrede og femogtredive,0
444,firehundrede og treoghalvfems,0
445,firehundrede og fire,0
446,ottehundrede og syv,0
447,syvogtreds,0
448,firehundrede og seksoghalvtreds,0
449,nihundrede og syvogfyrre,0
450,sekshundrede og nioghalvtreds,0
451,trehundrede og otteoghalvtreds,0
452,trehundrede og tolv,0
453,ottehundrede og toogfirs,0
454,ethundrede og fire,0
455,nihundrede og syvogtyve,0
456,nihundrede og fireoghalvfjerds,0
457,trehundrede og otteogtreds,0
458,niogtredive,0
459,ottehundrede og firs,0
460,syvhundrede og tooghalvtreds,0
461,trehundrede og otteogfirs,0
462,tohundrede og treoghalvfems,0
463,firehundrede og seksoghalvfems,0
464,femhundrede og treoghalvtreds,0
465,femhundrede og fireogfyrre,0
466,sekshundrede og femten,0
467,femhundrede og halvfjerds,0
468,syvoghalvtreds,0
469,trehundrede og otteogtredive,0
470,enoghalvfems,0
471,syvogfyrre,0
472,tohundrede og treogtredive,0
473,sekshundrede og enogfirs,0
474,firehundrede,0
475,firehundrede og femoghalvtreds,0
476,firehundrede og femogtyve,0
477,femhundrede og niogfirs,0
478,ethundrede og fem,0
479,nihundrede og treogtreds,0
480,ottehundrede og syvogtreds,0
481,nihundrede og seksogtreds,0
482,ethundrede og syv,0
483,treoghalvfems,0
484,ottehundrede og treoghalvfjerds,0
485,sekshundrede og niogtredive,0
486,ethundrede og enoghalvtreds,0
487,firehundrede og femogfyrre,0
488,sekshundrede og femogfirs,0
489,niogtyve,0
490,tohundrede og tretten,0
491,firehundrede og niogtreds,0
492,otteogtyve,0
493,tohundrede og tretten,0
494,nihundrede og fjorten,0
495,femhundrede og fireoghalvtreds,0
496,trehundrede og tredive,0
497,ottehundrede og niogtreds,0
498,ethundrede og ti,0
499,ethundrede og nioghalvfems,0
500,trehundrede og fjorten,0
501,firehundrede og fireogtredive,0
502,firehundrede og nioghalvtreds,0
503,syvhundrede og otteogtredive,0
504,nioghalvfjerds,0
505,syvhundrede og enoghalvtreds,0
506,femhundrede og toogfyrre,0
507,ottehundrede og syv,0
508,femhundrede og syvogtreds,0
509,trehundrede og syv,0
510,tohundrede og syvogtredive,0
511,trehundrede og niogtreds,0
512,femhundrede og enoghalvfems,0
513,tohundrede og toogtredive,0
514,tohundrede og tredive,0
515,femhundrede og nioghalvtreds,0
516,femoghalvfems,0
517,femhundrede,0
518,ottehundrede og to,0
519,femhundrede og seksogtyve,0
520,sekshundrede og toogtredive,0
521,tohundrede og enogtreds,0
522,tohundrede og enoghalvtreds,0
523,seksogtyve,0
524,nihundrede og enogfyrre,0
525,otte,0
526,sekshundrede og treoghalvfjerds,0
527,tohundrede og syvogfyrre,0
528,nihundrede og syv,0
529,nihundrede og enogfyrre,0
530,ottehundrede og enoghalvtreds,0
531,femhundrede og fjorten,0
532,ottehundrede og seksogtyve,0
533,firehundrede og tolv,0
534,tohundrede og treogtreds,0
535,ottehundrede og femogfyrre,0
536,ottehundrede og tooghalvfjerds,0
537,femhundrede og toogfirs,0
538,nihundrede og otteogtyve,0
539,syvhundrede og fyrre,0
540,ottehundrede og seksoghalvtreds,0
541,sekshundrede og treogtredive,0
542,syvhundrede og seksoghalvfems,0
543,tohundrede og niogtreds,0
544,firehundrede og seks,0
545,firehundrede og enogtyve,0
546,niogtyve,0
547,seksogfirs,0
548,syvhundrede og fireoghalvfjerds,0
549,sekshundrede og seks,0
550,niogfirs,0
551,trehundrede og treogtredive,0
552,ottehundrede og fyrre,0
553,sekshundrede og tre,0
554,sekshundrede og femogfirs,0
555,femhundrede og seksoghalvfems,0
556,ethundrede og treogtyve,0
557,tredive,0
558,firehundrede og fireoghalvfjerds,0
559,firehundrede og fire,0
560,ottehundrede og femoghalvfems,0
561,femhundrede og femogfyrre,0
562,sekshundrede og syvogtreds,0
563,syvhundrede og treoghalvtreds,0
564,syvhundrede og halvtreds,0
565,nihundrede og femoghalvfjerds,0
566,firehundrede og ni,0
567,syvhundrede og toogfyrre,0
568,firehundrede og toogfirs,0
569,syvhundrede og toogfyrre,0
570,ottehundrede og enogtreds,0
571,femhundrede og enoghalvtreds,0
572,syvhundrede og seksoghalvtreds,0
573,syvogfirs,0
574,ottehundrede og fireogfyrre,0
575,ethundrede og treogtreds,0
576,femhundrede og tooghalvfjerds,0
577,tohundrede og nioghalvfjerds,0
578,femoghalvtreds,0
579,trehundrede og femogtyve,0
580,ottehundrede og nitten,0
581,femhundrede og fireogfirs,0
582,tohundrede og syv,0
583,niogtreds,0
584,tohundrede og syvogfirs,0
585,syvhundrede og seksogtyve,0
586,femhundrede og syvogtyve,0
587,ethundrede og syvogfirs,0
588,femhundrede og treoghalvfjerds,0
589,trehundrede og seksogtreds,0
590,nihundrede og seksoghalvfjerds,0
591,ottehundrede og femogtreds,0
592,firehundrede og fireogtredive,0
593,ottehundrede og otteogfirs,0
594,femhundrede og femogtyve,0
595,sekshundrede,0
596,firehundrede og femogtyve,0
597,syvhundrede og seksogtreds,0
598,ottehundrede og seksoghalvfjerds,0
599,nihundrede og enoghalvtreds,0
600,firehundrede og fireoghalvfems,0
601,syvhundrede og nioghalvfems,0
602,sekshundrede og otteogtredive,0
603,sekshundrede og seksogtredive,0
604,sekshundrede og seksoghalvtreds,0
605,firehundrede og enogtredive,0
606,firehundrede og toogtredive,0
607,firehundrede og fireogfyrre,0
608,sekshundrede og seksogtreds,0
609,femhundrede og syv,0
610,nihundrede og fem,0
611,ethundrede og otteogtyve,0
612,nihundrede og fjorten,0
613,femhundrede og fireoghalvtreds,0
614,ottehundrede og fireogfyrre,0
615,ottehundrede og treoghalvfems,0
616,ethundrede og syvoghalvfems,0
617,tohundrede og ti,0
618,syvogfirs,0
619,sekshundrede og enoghalvfjerds,0
620,femhundrede og otteoghalvfems,0
621,femhundrede og fyrre,0
622,sekshundrede og treoghalvfems,0
623,femhundrede og femoghalvfems,0
624,trehundrede og tooghalvtreds,0
625,syvhundrede og syvogfyrre,0
626,sekshundrede og enoghalvtreds,0
627,femhundrede og femoghalvtreds,0
628,sekshundrede og elleve,0
629,trehundrede og syvogtyve,0
630,firehundrede og fireoghalvfjerds,0
631,tohundrede,0
632,ottehundrede og seksogtreds,0
633,nihundrede og enoghalvfems,0
634,sekshundrede og fem,0
635,ottehundrede og nitten,0
636,sekshundrede og seksogtreds,0
637,syvhundrede og femten,0
638,tohundrede og tre,0
639,nihundrede og halvtreds,0
640,syvhundrede og seksogtredive,0
641,ethundrede og niogtredive,0
642,ethundrede og treogtreds,0
643,firehundrede og seks,0
644,firehundrede og elleve,0
645,nihundrede og toogfyrre,0
646,femhundrede og enogtreds,0
647,ottehundrede og halvtreds,0
648,ottehundrede og otteoghalvtreds,0
649,ethundrede og otteoghalvtreds,0
650,ethundrede og fireogfirs,0
651,ethundrede og seksogfyrre,0
652,sekshundrede og syvogtyve,0
653,femhundrede og seksogfyrre,0
654,syv,0
655,trehundrede og enoghalvtreds,0
656,tohundrede og halvfems,0
657,trehundrede og toogtyve,0
658,sekshundrede og otteogfirs,0
659,trehundrede og fireogfyrre,0
660,syvhundrede og niogtyve,0
661,syvhundrede og enoghalvfems,0
662,firehundrede og toogtreds,0
663,tohundrede og fireoghalvtreds,0
664,tohundrede og otteoghalvfems,0
665,syvhundrede og femoghalvfems,0
666,femhundrede og fireogfirs,0
667,femhundrede og enoghalvtreds,0
668,ottehundrede og tre,0
669,firehundrede og fjorten,0
670,ethundrede og syv,0
671,otteoghalvfems,0
672,firs,0
673,syvoghalvfjerds,0
674,ethundrede og seksten,0
675,nihundrede og syvoghalvfems,0
676,syvhundrede og halvfjerds,0
677,trehundrede og seks,0
678,firehundrede og niogtyve,0
679,firehundrede og seksogtreds,0
680,trehundrede og tre,0
681,syvhundrede og seksoghalvfjerds,0
682,ottehundrede og enoghalvtreds,0
683,sytten,0
684,ottehundrede og treogtyve,0
685,fireogtredive,0
686,tohundrede og sytten,0
687,femhundrede og niogtreds,0
688,ethundrede og otte,0
689,niogtyve,0
690,syvhundrede og otte,0
691,sekshundrede og tyve,0
692,tohundrede og syvogtreds,0
693,otte,0
694,syvhundrede og fyrre,0
695,syvhundrede og seksogtreds,0
696,trehundrede og nioghalvtreds,0
697,sekshundrede og fireogtreds,0
698,syvhundrede og tretten,0
699,sekshundrede og treogfyrre,0
700,firehundrede og femoghalvfjerds,0
701,sekshundrede og tooghalvfems,0
702,firehundrede og femogfirs,0
703,firehundrede og niogfyrre,0
704,firehundrede og seksoghalvfems,0
705,syvhundrede og enogtyve,0
706,syvhundrede og fireoghalvtreds,0
707,trehundrede og otteogtyve,0
708,tooghalvfjerds,0
709,ottehundrede og nioghalvfems,0
710,tohundrede og ti,0
711,firehundrede og femogfirs,0
712,trehundrede og femogfyrre,0
713,femhundrede og seksten,0
714,firehundrede og femogfirs,0
715,tohundrede og elleve,0
716,femhundrede og seksoghalvfjerds,0
717,syvhundrede og fireogfirs,0
718,firs,0
719,trehundrede og niogtyve,0
720,ottehundrede og otteogfirs,0
721,syvoghalvfjerds,0
722,trehundrede og halvtreds,0
723,tohundrede og enogtyve,0
724,ottehundrede og tretten,0
725,syvhundrede og seksoghalvfjerds,0
726,trehundrede og fireogtredive,0
727,syvhundrede og fjorten,0
728,ethundrede og treogtyve,0
729,syvhundrede og femogtredive,0
730,femhundrede og niogfirs,0
731,tohundrede og syvogtyve,0
732,femhundrede og syvogfyrre,0
733,seksogtyve,0
734,firehundrede og fireogfyrre,0
735,femhundrede og enoghalvfems,0
736,trehundrede og halvfems,0
737,femhundrede og syvoghalvfjerds,0
738,niogfyrre,0
739,femhundrede og seks,0
740,nitten,0
741,femhundrede og treoghalvfjerds,0
742,firehundrede og treds,0
743,nioghalvfems,0
744,nihundrede og seksogfirs,0
745,nihundrede og treoghalvfems,0
746,tohundrede og tredive,0
747,sekshundrede og fireogfyrre,0
748,femhundrede og enoghalvtreds,0
749,ottehundrede og otteogfyrre,0
750,sekshundrede,0
751,firehundrede og tooghalvfems,0
752,nihundrede og syvoghalvfjerds,0
753,trehundrede og treoghalvfjerds,0
754,sekshundrede og seksogtyve,0
755,sekshundrede og syvoghalvfjerds,0
756,ottehundrede og niogtyve,0
757,femhundrede og to,0
758,ni,0
759,syvhundrede og sytten,0
760,tretten,0
761,sekshundrede og toogfirs,0
762,ethundrede og tredive,0
763,ottehundrede og syvoghalvfjerds,0
764,syvhundrede og fire,0
765,firehundrede og niogfirs,0
766,femhundrede og toogfyrre,0
767,nihundrede og enoghalvtreds,0
768,firehundrede og tooghalvfjerds,0
769,sekshundrede og enogfyrre,0
770,ottehundrede og tooghalvfjerds,0
771,sekshundrede og niogfyrre,0
772,firehundrede og elleve,0
773,femhundrede og ni,0
774,sekshundrede og otteogfyrre,0
775,nihundrede og otteoghalvtreds,0
776,trehundrede og toogtreds,0
777,sekshundrede og toogtyve,0
778,syvhundrede og otteoghalvfems,0
779,firehundrede og seksogfirs,0
780,firehundrede og otteogtyve,0
781,ethundrede og treogfyrre,0
782,ethundrede og fireogtyve,0
783,tohundrede og et,0
784,tohundrede og syvogtreds,0
785,nihundrede og to,0
786,trehundrede og treds,0
787,ottehundrede og ti,0
788,trehundrede og halvfjerds,0
789,sekshundrede og syvogtyve,0
790,seks,0
791,trehundrede og halvtreds,0
792,fireoghalvfjerds,0
793,syvhundrede og treogtredive,0
794,trehundrede og otte,0
795,ottehundrede og femoghalvfjerds,0
796,tohundrede og niogfirs,0
797,tohundrede og syvogfirs,0
798,firehundrede og toogfyrre,0
799,trehundrede og seks,0
800,trehundrede og niogfyrre,0
801,trehundrede og tredive,0
802,firehundrede og seksoghalvtreds,0
803,femhundrede og fireoghalvfems,0
804,femhundrede og syvoghalvfems,0
805,firehundrede og fjorten,0
806,sekshundrede og fire,0
807,tooghalvfems,0
808,nihundrede og femogfyrre,0
809,tredive,0
810,femhundrede og femogtyve,0
811,trehundrede og toogfyrre,0
812,nihundrede og et,0
813,firehundrede og ti,0
814,ethundrede og enogtyve,0
815,nihundrede og niogtredive,0
816,firehundrede og fyrre,0
817,ethundrede og niogtyve,0
818,otteogfyrre,0
819,ottehundrede og treogfyrre,0
820,seksogtredive,0
821,ethundrede og femoghalvfems,0
822,tohundrede og fireogtredive,0
823,syvhundrede og ti,0
824,nihundrede og tretten,0
825,sekshundrede og fireogfirs,0
826,ottehundrede og to,0
827,sekshundrede og fireogtyve,0
828,sekshundrede og to,0
829,femhundrede og seksogtreds,0
830,trehundrede og tooghalvfjerds,0
831,syvhundrede og seksogtredive,0
832,ethundrede og tredive,0
833,sekshundrede og niogtyve,0
834,femhundrede og otteogfyrre,0
835,syvhundrede og treoghalvfjerds,0
836,ethundrede og enoghalvtreds,0
837,sekshundrede og fireogfirs,0
838,ethundrede og toogtreds,0
839,ottehundrede og otteogfyrre,0
840,firehundrede og toogfyrre,0
841,sekshundrede og femoghalvtreds,0
842,nihundrede og tretten,0
843,femhundrede og seksogtredive,0
844,fireoghalvfjerds,0
845,femhundrede og toogfyrre,0
846,elleve,0
847,tohundrede og seksten,0
848,tohundrede og otte,0
849,syvhundrede og niogtredive,0
850,firehundrede og toogfirs,0
851,syvhundrede og fireoghalvfjerds,0
852,firehundrede og femoghalvfems,0
853,sekshundrede og firs,0
854,trehundrede og enogtyve,0
855,femhundrede og tre,0
856,sekshundrede og treogtredive,0
857,sekshundrede og syvogfyrre,0
858,tohundrede og enogtreds,0
859,syvhundrede og syvogfirs,0
860,femhundrede og elleve,0
861,ethundrede og niogtreds,0
862,ethundrede og syvoghalvtreds,0
863,nihundrede og otteoghalvfems,0
864,nihundrede og niogfirs,0
865,tohundrede og halvfems,0
