,nums,labels
261,vingt deux,0
262,cinq cent vingt,0
263,huit cent vingt huit,0
264,huit cent soixante et onze,0
265,trois cent quatre vingt quatre,0
266,trois cent soixante deux,0
267,cent cinquante sept,0
268,sept cent trente sept,0
269,six cent quatre vingts,0
270,cinq cent cinquante et un,0
271,six cent soixante treize,0
272,sept cent trente six,0
273,dix,0
274,deux cent trente cinq,0
275,sept cent trente neuf,0
276,deux cent dix sept,0
277,deux cent vingt et un,0
278,cinq cent quatorze,0
279,six cent vingt huit,0
280,huit cent cinquante neuf,0
281,deux cent treize,0
282,deux cent quarante et un,0
283,sept cent onze,0
284,quatre cent quatre vingt onze,0
285,neuf cent vingt neuf,0
286,deux cent soixante et un,0
287,trois cent vingt quatre,0
288,cinq cent soixante deux,0
289,huit cent soixante six,0
290,neuf cent soixante douze,0
291,huit cent soixante et un,0
292,cinq cent quarante,0
293,trois cent soixante neuf,0
294,neuf cent trente quatre,0
295,neuf cent soixante dix sept,0
296,huit cent soixante dix huit,0
297,cinq cent vingt huit,0
298,deux cent vingt,0
299,quatre cent vingt neuf,0
300,cinquante huit,0
301,deux cent soixante sept,0
302,cinq cent vingt deux,0
303,quatre cent quatre vingt treize,0
304,quatre cent neuf,0
305,sept cent soixante treize,0
306,deux cent soixante sept,0
307,sept cent quatre vingts,0
308,six cent soixante cinq,0
309,trois cent quatorze,0
310,quatre,0
311,cent cinquante neuf,0
312,huit cent seize,0
313,huit cent vingt quatre,0
314,trois cent soixante trois,0
315,trois cent quatre vingt onze,0
316,quatre cent soixante neuf,0
317,huit cent vingt six,0
318,cent quatre vingt onze,0
319,huit cent cinquante deux,0
320,neuf cent trente et un,0
321,cent soixante et un,0
322,huit cent soixante et onze,0
323,quatre cent quarante,0
324,neuf cent cinquante deux,0
325,deux cent seize,0
326,huit cent quarante cinq,0
327,trois cent sept,0
328,cent cinquante six,0
329,six cent deux,0
330,soixante,0
331,deux cent quatre vingt un,0
332,cinq cent quarante six,0
333,cent cinquante huit,0
334,cent soixante dix,0
335,six cent soixante quinze,0
336,cent vingt neuf,0
337,quatre cent deux,0
338,huit cent trente cinq,0
339,deux cent soixante seize,0
340,cent cinq,0
341,sept cent soixante sept,0
342,neuf cent vingt huit,0
343,cinq cent deux,0
344,cinq cent trente quatre,0
345,sept cent vingt quatre,0
346,trois cent soixante douze,0
347,sept cent soixante deux,0
348,cinq cent huit,0
349,sept cent soixante neuf,0
350,neuf cent soixante et onze,0
351,deux cent soixante dix neuf,0
352,trois cent quarante sept,0
353,cent sept,0
354,deux cent soixante trois,0
355,six cent quatre vingt huit,0
356,neuf cent vingt trois,0
357,trois cent cinquante,0
358,cent quatre vingt seize,0
359,huit cent vingt deux,0
360,quatre cent six,0
361,quarante sept,0
362,huit cent cinquante sept,0
363,quatre vingt dix,0
364,quatre vingt dix sept,0
365,six cent quatre vingt quatorze,0
366,cinq cent trente sept,0
367,neuf cent trente quatre,0
368,trois cent quatre vingt quinze,0
369,huit cents,0
370,cinq cent quarante trois,0
371,quatre cent soixante six,0
372,six cent vingt quatre,0
373,cinq cent quatre vingt quatre,0
374,trois cent quarante trois,0
375,sept cent cinquante,0
376,cent quatre vingt trois,0
377,cinq cent trente et un,0
378,trois cent soixante dix sept,0
379,quatorze,0
380,cinquante huit,0
381,six cent trente cinq,0
382,six cent soixante seize,0
383,quatre cent trente six,0
384,deux cent trente trois,0
385,deux cent soixante dix sept,0
386,cinq cent dix huit,0
387,neuf cent soixante dix huit,0
388,trois cent dix neuf,0
389,six cent quarante,0
390,deux cent cinquante deux,0
391,trois cent cinquante cinq,0
392,cent quarante cinq,0
393,huit cent quatre vingt six,0
394,deux cent vingt quatre,0
395,cinq cent quatorze,0
396,cent quinze,0
397,deux cent quatre vingt un,0
398,deux cent soixante quatre,0
399,huit cent cinquante sept,0
400,vingt sept,0
401,neuf cent neuf,0
402,cinq cent quarante deux,0
403,six cent vingt et un,0
404,neuf cent soixante sept,0
405,cent soixante deux,0
406,huit cent quarante huit,0
407,cinq cent trente huit,0
408,cent vingt,0
409,quatre vingt dix huit,0
410,six cent quarante deux,0
411,deux cent soixante cinq,0
412,sept cent quatre vingt neuf,0
413,sept cent cinquante deux,0
414,huit cent soixante quatre,0
415,quatre cent quarante huit,0
416,six cent soixante dix,0
417,cent cinquante trois,0
418,sept cent vingt,0
419,six cent quatre vingt treize,0
420,cent,0
421,deux cent quatorze,0
422,cent quarante trois,0
423,cinq cent quarante neuf,0
424,huit cent soixante deux,0
425,quatre cent soixante quatre,0
426,neuf cent onze,0
427,deux cent vingt quatre,0
428,quatre cent quatre vingt douze,0
429,deux cent quarante,0
430,sept cent quatre vingt onze,0
431,quatre cent trente,0
432,six cent quatre vingt dix neuf,0
433,sept cent soixante dix huit,0
434,quatre cent quatre vingt six,0
435,cent quatre vingt seize,0
436,quatre cent quinze,0
437,trois cent quatre vingt treize,0
438,trois cent cinquante cinq,0
439,deux cent vingt quatre,0
440,cent quatre vingt quatre,0
441,huit cent vingt cinq,0
442,quatre cent trente neuf,0
443,deux cent trente trois,0
444,soixante,0
445,huit cent soixante trois,0
446,trois cent dix huit,0
447,cinq cent vingt cinq,0
448,deux cent cinquante deux,0
449,quatre cent cinquante neuf,0
450,neuf cent quatre vingt onze,0
451,neuf cent treize,0
452,deux cent quarante quatre,0
453,cent soixante quatorze,0
454,sept cent trente cinq,0
455,deux cent soixante neuf,0
456,cinq cent quinze,0
457,cinq cent cinquante huit,0
458,six cent quatre vingts,0
459,deux cent dix,0
460,six cent soixante quinze,0
461,cent soixante dix sept,0
462,six cent quatre vingt cinq,0
463,sept cent vingt et un,0
464,sept cent quatorze,0
465,neuf cent soixante six,0
466,six cent vingt six,0
467,trois cent cinquante neuf,0
468,huit cent soixante,0
469,quatre cent douze,0
470,cinq cent quatre vingt seize,0
471,cinq cent neuf,0
472,quatre cent soixante et onze,0
473,six cent soixante quatre,0
474,six cent quatre vingt huit,0
475,huit cent soixante deux,0
476,six cent trente six,0
477,six cent vingt huit,0
478,neuf cent cinquante huit,0
479,deux cent trente sept,0
480,neuf cent cinquante six,0
481,deux cent trente sept,0
482,neuf cent quatre vingt neuf,0
483,vingt quatre,0
484,cinq cent dix huit,0
485,six cents,0
486,neuf cent quarante quatre,0
487,cinq cent quatre vingt douze,0
488,quatre cent trente sept,0
489,cent vingt trois,0
490,cinq cent trente deux,0
491,cent dix huit,0
492,seize,0
493,six cent vingt quatre,0
494,deux cent soixante quatre,0
495,six cent quatre vingt quatre,0
496,neuf cent trente six,0
497,cent soixante deux,0
498,neuf cent quarante trois,0
499,deux cent sept,0
500,neuf cent vingt quatre,0
501,cent quatre vingt dix,0
502,deux cent soixante dix huit,0
503,trois cent quarante huit,0
504,cent soixante trois,0
505,huit cent seize,0
506,neuf cent quatre vingt dix huit,0
507,trois cent quatorze,0
508,deux cent soixante et un,0
509,sept cent quatre vingt dix,0
510,huit cent trente,0
511,trois cent quarante deux,0
512,trois cent soixante quatre,0
513,huit cent soixante quatorze,0
514,trois cent quatre vingt quatorze,0
515,neuf cent cinquante six,0
516,neuf cent cinquante quatre,0
517,quatre cent soixante treize,0
518,sept cent cinquante,0
519,quatre cent soixante seize,0
520,six cent cinquante six,0
521,soixante cinq,0
522,quatre vingt huit,0
523,cent trente neuf,0
524,cent quatre vingt deux,0
525,deux cent soixante dix neuf,0
526,cent quatre vingts,0
527,six cent quatre vingt quatre,0
528,dix huit,0
529,quarante deux,0
530,sept cent vingt deux,0
531,quatre vingt sept,0
532,huit cent soixante sept,0
533,six cent soixante dix,0
534,deux cent cinquante et un,0
535,quatre cent trente deux,0
536,quatre cent quarante neuf,0
537,deux cent quatre vingt dix,0
538,cinq cent quatre vingt neuf,0
539,quatre cent soixante dix huit,0
540,quatre vingt dix,0
541,quatre cent trente six,0
542,neuf cent quatre vingt dix sept,0
543,neuf cent cinquante sept,0
544,sept cent quarante quatre,0
545,cent quinze,0
546,huit cent quarante trois,0
547,cent vingt neuf,0
548,trois cent quarante deux,0
549,deux cent quatre vingt quatre,0
550,cinq cent trente et un,0
551,six cent soixante douze,0
552,trois,0
553,six cent soixante six,0
554,deux cent soixante six,0
555,six cent quatre vingt treize,0
556,sept cent quatre vingt cinq,0
557,trois cent trente deux,0
558,huit cent vingt,0
559,dix,0
560,deux cent quarante deux,0
561,quatre cent quatre vingt treize,0
562,cent quatre vingt trois,0
563,sept cent soixante dix neuf,0
564,cinq cent vingt et un,0
565,six cent soixante six,0
566,cinq cent vingt,0
567,trente neuf,0
568,neuf cent vingt six,0
569,neuf cent quarante et un,0
570,deux cent trente deux,0
571,huit cent cinquante neuf,0
572,cinq cent quatre vingt dix huit,0
573,quatre cent vingt deux,0
574,deux cent trente neuf,0
575,neuf cent soixante dix sept,0
576,cent cinq,0
577,deux cent trente,0
578,quarante cinq,0
579,quatre cent quatre vingt dix,0
580,cinquante sept,0
581,cinq cent soixante cinq,0
582,huit cent quarante huit,0
583,trois cent soixante dix neuf,0
584,trois cent trente sept,0
585,deux cent trente et un,0
586,cent quinze,0
587,quatre vingt quinze,0
588,sept cent quatre vingt dix sept,0
589,huit cent cinquante,0
590,deux cent trente cinq,0
591,cinq cents,0
592,trente six,0
593,neuf cent cinquante,0
594,quatre cent trente,0
595,six cent soixante cinq,0
596,deux cent soixante et onze,0
597,neuf cent soixante et onze,0
598,quatre cent vingt neuf,0
599,huit cent quinze,0
600,quatre cent quatre vingt seize,0
601,trois cent quarante sept,0
602,huit cent soixante quatorze,0
603,sept cent quarante et un,0
604,cinq cent vingt neuf,0
605,cinq cent trente sept,0
606,sept cent quarante et un,0
607,sept cent soixante et onze,0
608,deux cent cinquante six,0
609,quarante,0
610,deux cent quarante deux,0
611,quatre cent vingt cinq,0
612,cinq cent vingt et un,0
613,trois cent soixante et onze,0
614,deux cent quarante sept,0
615,sept cent soixante cinq,0
616,cent trente six,0
617,huit cent soixante,0
618,quatre cent vingt neuf,0
619,neuf cent quarante quatre,0
620,six cent soixante sept,0
621,six cent quinze,0
622,trois cent trente trois,0
623,six cent huit,0
624,six cent quatre vingt dix sept,0
625,huit cent soixante quatre,0
626,quatre cent trente et un,0
627,trois cent trente cinq,0
628,quatre cent quarante six,0
629,quatre cent quatre vingt seize,0
630,cent six,0
631,sept cent trente trois,0
632,deux cent soixante neuf,0
633,neuf cent vingt sept,0
634,trois cent soixante quinze,0
635,deux cent soixante sept,0
636,trois cent quatre vingt six,0
637,sept cent soixante douze,0
638,cinq cent quarante neuf,0
639,huit cent vingt quatre,0
640,neuf cent quatre vingt quatre,0
641,huit cent cinquante quatre,0
642,deux cent vingt et un,0
643,quatre,0
644,quatre cent seize,0
645,huit cent trente deux,0
646,cinq cent quatre vingt dix,0
647,six cent soixante trois,0
648,sept cent quatre vingt quinze,0
649,trois cent quatre vingt quatorze,0
650,quatre vingt neuf,0
651,six cent quatre vingt douze,0
652,sept cent trente neuf,0
653,trois cent trente quatre,0
654,sept cent soixante dix,0
655,cinq cent quatre vingt deux,0
656,cent cinquante deux,0
657,trois cent trente quatre,0
658,sept cent soixante seize,0
659,cent quatre vingt dix neuf,0
660,neuf cent quatorze,0
661,deux cent trois,0
662,deux cent quinze,0
663,cinq cent quarante deux,0
664,trois cent soixante trois,0
665,trois cent quatre vingt trois,0
666,six cent soixante et un,0
667,sept cent vingt quatre,0
668,deux cent quatre vingt dix,0
669,six cent soixante dix sept,0
670,cent quarante neuf,0
671,trois cent soixante seize,0
672,trois cent treize,0
673,sept cent vingt trois,0
674,cinq cent trente deux,0
675,huit cent soixante six,0
676,trois cent quarante neuf,0
677,trois cent quatre vingt dix sept,0
678,six cent soixante six,0
679,sept cent quatre vingt sept,0
680,neuf cent soixante treize,0
681,trois cent quarante huit,0
682,trois cent soixante deux,0
683,trois cent quatre vingt dix sept,0
684,quatre cent soixante treize,0
685,neuf cent quatre vingt douze,0
686,quatre cent quatre vingt dix neuf,0
687,trois cents,0
688,soixante sept,0
689,huit cent quatre vingt deux,0
690,trente,0
691,cent soixante dix,0
692,deux cent soixante seize,0
693,sept cent cinquante deux,0
694,deux cent quatre vingt un,0
695,neuf cent dix sept,0
696,cent dix neuf,0
697,trois cent soixante quatorze,0
698,quatre cent soixante dix huit,0
699,trente sept,0
700,sept cent dix,0
701,sept cent quatre vingt six,0
702,six cent cinquante neuf,0
703,deux cent quarante six,0
704,deux cent dix,0
705,cent soixante et onze,0
706,cent vingt six,0
707,cent quatre vingts,0
708,neuf cent seize,0
709,trois cent cinquante deux,0
710,neuf cent soixante dix huit,0
711,cent quatre vingt six,0
712,sept cent soixante douze,0
713,deux cent cinquante sept,0
714,cinq cent quarante deux,0
715,sept cent trente cinq,0
716,cinq cent un,0
717,trois cent quatre vingt deux,0
718,trois cent soixante douze,0
719,trois cent trente cinq,0
720,trois cent soixante huit,0
721,deux cent huit,0
722,trois cent quatorze,0
723,cinq cent cinquante huit,0
724,deux cent vingt huit,0
725,cinq cent quatorze,0
726,cent cinquante trois,0
727,neuf cent soixante deux,0
728,trois cent soixante sept,0
729,trois cent vingt,0
730,trois cent soixante neuf,0
731,trois cent quatre vingt onze,0
732,huit cent quatre vingt neuf,0
733,six cent soixante dix sept,0
734,soixante six,0
735,huit cent quarante six,0
736,huit cent soixante,0
737,seize,0
738,deux cent quarante sept,0
739,quatre cent soixante dix neuf,0
740,neuf cent vingt trois,0
741,cinq cent trente deux,0
742,trois cent trente six,0
743,cinq cent cinquante neuf,0
744,huit cent quatre vingt trois,0
745,cent soixante quinze,0
746,six cent soixante dix,0
747,cinquante deux,0
748,dix huit,0
749,trois cent quatre vingt six,0
750,trois cent soixante et un,0
751,quatre vingt quatorze,0
752,sept cent cinquante cinq,0
753,cinq cent quinze,0
754,quatre vingt seize,0
755,cent quatre vingt six,0
756,neuf cent quatre vingt dix huit,0
757,sept cent dix,0
758,huit cent vingt neuf,0
759,six cent trente neuf,0
760,cinq cent soixante cinq,0
761,quarante huit,0
762,deux cent trente et un,0
763,cinq cent vingt deux,0
764,neuf cent quarante quatre,0
765,quatre,0
766,cinq cent soixante sept,0
767,huit cent soixante trois,0
768,sept cent six,0
769,huit cent cinquante neuf,0
770,cinq cent deux,0
771,soixante douze,0
772,cinq cent trente six,0
773,six cent cinquante et un,0
774,cent soixante dix sept,0
775,deux cent trente trois,0
776,trois cent quarante neuf,0
777,quatre cent soixante dix,0
778,trois cent quarante huit,0
779,six cent soixante cinq,0
780,cent soixante dix huit,0
781,quatre cent soixante quinze,0
782,deux cent vingt neuf,0
783,six cent quarante et un,0
784,vingt et un,0
785,six cent soixante,0
786,trois cent vingt et un,0
787,cent quatre vingt dix,0
788,six cent quatre vingt un,0
789,cinq cent soixante dix sept,0
790,soixante neuf,0
791,quatre cent soixante dix sept,0
792,cinq cent trente trois,0
793,cent soixante treize,0
794,cent quatre vingt onze,0
795,cent soixante sept,0
796,quatre cent sept,0
797,quatre cent vingt cinq,0
798,deux cent soixante treize,0
799,quatre cent cinquante six,0
800,six cent seize,0
801,cinq cent treize,0
802,deux cent cinquante trois,0
803,quatre cent seize,0
804,deux cent soixante et un,0
805,trois cent quatre vingt sept,0
806,neuf cent soixante dix neuf,0
807,trois cent cinquante quatre,0
808,cinq cent vingt,0
809,soixante cinq,0
810,sept cent vingt neuf,0
811,cinq cent trente huit,0
812,six cent vingt sept,0
813,neuf cent soixante dix,0
814,quatre cent quatre vingt neuf,0
815,cent quatre vingt dix,0
816,cinq cent cinquante trois,0
817,deux cent soixante douze,0
818,deux cent cinquante neuf,0
819,cinq cent douze,0
820,cinq cent cinquante cinq,0
821,trois cent quarante huit,0
822,deux cent quatre vingt dix neuf,0
823,cinq cent vingt et un,0
824,six cent cinquante,0
825,cent vingt quatre,0
826,sept cent vingt et un,0
827,cent soixante deux,0
828,quatre cent soixante dix,0
829,cent soixante dix,0
830,huit cent vingt trois,0
831,neuf cent quatre vingt quatre,0
832,sept cent un,0
833,quatre cent vingt trois,0
834,soixante dix,0
835,deux cent quatre,0
836,cinq cent trois,0
837,quatre cent trente neuf,0
838,huit cent trente et un,0
839,cinq cent trente trois,0
840,vingt et un,0
841,trois cent quatre,0
842,quatre cent soixante neuf,0
843,six cent quatre vingt quatre,0
844,trois cent soixante et un,0
845,huit cent cinquante deux,0
846,cinq cent vingt quatre,0
847,six cent vingt huit,0
848,deux cent quarante,0
849,six cent quatorze,0
850,neuf cent quarante cinq,0
851,quatre vingt quatre,0
852,huit cent quatre vingt quinze,0
853,six cent soixante treize,0
854,huit cent quarante et un,0
855,trois cent trois,0
856,sept cent seize,0
857,cinq cent cinquante cinq,0
858,quatre cent quatre vingt seize,0
859,six cent quatre vingt sept,0
860,trois cent quarante neuf,0
861,cent quatorze,0
862,neuf cent dix,0
863,quatre cent soixante huit,0
864,neuf cent soixante cinq,0
865,neuf cent soixante six,0
866,trente trois,0
867,cent cinquante quatre,0
868,deux cent soixante et un,0
869,huit cent soixante et onze,0
870,dix sept,0
871,huit cent soixante huit,0
872,huit cent vingt cinq,0
873,neuf cent quatre vingt dix,0
874,cent trente sept,0
875,quatre vingts,0
876,quatre cent quatre vingt six,0
877,quatre cent trente trois,0
878,cinq cent soixante dix sept,0
879,six cent vingt trois,0
880,neuf cent trente six,0
881,sept cent quatre vingt quinze,0
882,six cent soixante,0
883,cinq cent douze,0
884,cinq cent cinq,0
885,cinq cent cinquante deux,0
886,six cent vingt neuf,0
887,sept cent trente quatre,0
888,trois cent quinze,0
889,dix,0
890,trente quatre,0
891,quatre cent quatre vingt trois,0
892,quatre vingt trois,0
893,cinq cent quatre vingt sept,0
894,neuf cent un,0
895,neuf cent trente huit,0
896,cinq cent quatre vingt seize,0
897,cinq cent quatre vingt six,0
898,neuf cent quarante six,0
899,quatre cent trente trois,0
900,deux cent dix,0
901,neuf cent soixante cinq,0
902,sept cent quatre vingt dix,0
903,quatre cent quatre vingt douze,0
904,deux cent quinze,0
905,cent soixante treize,0
906,huit cent soixante neuf,0
907,sept cent soixante dix neuf,0
908,deux cent quatre vingt douze,0
909,six cent trente huit,0
910,huit cent soixante trois,0
911,cent quarante deux,0
912,sept cent cinquante trois,0
913,six cent trente quatre,0
914,cent quarante quatre,0
915,quatre cent soixante six,0
916,quatre cent un,0
917,neuf cent quarante neuf,0
918,huit cent quarante quatre,0
919,quatre cent trente sept,0
920,deux cent vingt,0
921,deux cent neuf,0
922,trente sept,0
923,vingt et un,0
924,huit cent deux,0
925,deux cent trente huit,0
926,neuf cent soixante quinze,0
927,huit cent soixante dix neuf,0
928,sept cent trois,0
929,six cent quatre vingt neuf,0
930,trois cent quarante cinq,0
931,quatre cent cinquante huit,0
932,cent soixante douze,0
933,sept cent vingt huit,0
934,six cent quatre vingt six,0
935,trois cent sept,0
936,neuf cent cinquante trois,0
937,six cent vingt deux,0
938,quatre cent quarante deux,0
939,neuf cent quarante quatre,0
940,six cent quarante sept,0
941,sept cent cinquante trois,0
942,cinq cent soixante seize,0
943,cent soixante quatorze,0
944,trois cent cinquante quatre,0
945,neuf cent vingt,0
946,huit cent douze,0
947,six cent trente et un,0
948,six cents,0
949,cent quatorze,0
950,trois cent quarante six,0
951,deux cent soixante dix sept,0
952,trois cent vingt,0
953,huit cent six,0
954,deux cent soixante huit,0
955,neuf cent soixante quinze,0
956,trois cent onze,0
957,cinq cent quarante neuf,0
958,cent quatre vingt dix neuf,0
959,neuf cent quatre vingt deux,0
960,deux cent quatre vingt quinze,0
961,trois cent cinquante huit,0
962,trois cent quarante et un,0
963,six cent quatre vingt treize,0
964,cinq cent trente,0
965,cinq cent quatre vingt un,0
966,deux cent vingt sept,0
967,sept cent cinquante deux,0
968,cent quarante et un,0
969,deux cent trente neuf,0
970,trois cent quatre vingt cinq,0
971,cinq cent dix huit,0
972,six cent quatre vingt six,0
973,sept cent quatre vingt huit,0
974,neuf cent soixante cinq,0
975,huit cent trente quatre,0
976,cinq cent treize,0
977,huit cent cinquante,0
978,quatre cent soixante treize,0
979,neuf cent quatorze,0
980,neuf cent quatre vingt treize,0
981,cinq cent quatre vingt neuf,0
982,quatre cent vingt deux,0
983,quatre cent dix,0
984,huit cent dix neuf,0
985,neuf cent quarante quatre,0
986,neuf cent dix,0
987,huit cent cinquante huit,0
988,six cent six,0
989,huit cent vingt neuf,0
990,six cent quarante et un,0
991,sept cent soixante quinze,0
992,six cent quatre vingt sept,0
993,huit cent quatre vingt dix neuf,0
994,huit cent huit,0
