,nums,labels
100,三千四百六十四,0
101,四百四十二,0
102,二千七百六十一,0
103,千五百三十四,0
104,三千七百九十,0
105,八百十七,0
106,七百九十八,0
107,千百六十六,0
108,千三百三十,0
109,三千六百五十五,0
110,二千五百四十四,0
111,二千百六,0
112,三千七百十九,0
113,三千三百二十九,0
114,四千二百六十七,0
115,千四百九十七,0
116,七百七十九,0
117,三百八,0
118,千七百八十六,0
119,四千百八十八,0
120,三千三百九十五,0
121,四千二百六十,0
122,千四百五十四,0
123,四千三百四十九,0
124,三千九百七十四,0
125,七百二十三,0
126,百六十五,0
127,千百三十一,0
128,四千四百四十五,0
129,四千四百三十八,0
130,九百四十六,0
131,二千五百七十九,0
132,四千七百二十九,0
133,四千百六十六,0
134,三千七百六十一,0
135,二千八百十九,0
136,三千八百,0
137,三千百四十二,0
138,二千六百十二,0
139,千二百五十七,0
140,千二百四十八,0
141,三千四百五,0
142,千六百四十七,0
143,四千七百二,0
144,三千五百八十二,0
145,三千六百四十二,0
146,三百四十七,0
147,千八百二十三,0
148,四千六百二十四,0
149,千百十三,0
150,二千五百十五,0
151,六十二,0
152,千二百二,0
153,三千九百六十二,0
154,二千三百二,0
155,百二十六,0
156,四千三百四十五,0
157,九百三十八,0
158,四千二百三十八,0
159,四千九百十一,0
160,千二百八十七,0
161,四百六十一,0
162,三千九百四十二,0
163,二千六百四十五,0
164,三千八百八十三,0
165,四千三百十七,0
166,千三百三十五,0
167,千百四十六,0
168,千三十八,0
169,二千二百五十八,0
170,千五百一,0
171,千二百四十,0
172,千六十九,0
173,二千百四十一,0
174,千九百八十五,0
175,四千八百三十五,0
176,四千三十四,0
177,四千三百五十,0
178,四千七百二十,0
179,二千百十二,0
180,四千二十二,0
181,四千五百三十五,0
182,四千五百八,0
183,千二百十,0
184,五百十二,0
185,千三百五十四,0
186,三千四百二十六,0
187,四千八百八十二,0
188,二千七百,0
189,千六百四十一,0
190,三千百四十三,0
191,二千四百十五,0
192,九十四,0
193,二千二十四,0
194,四千二百五十六,0
195,千七百七十二,0
196,四千六百三,0
197,三百六十六,0
198,四千五百八十一,0
199,千七百九十四,0
200,千百十七,0
201,三千五百四十三,0
202,千五百八十八,0
203,四千五百五十二,0
204,四千九百四十三,0
205,千六百二十九,0
206,二千五百二十五,0
207,三千六十,0
208,千百三十四,0
209,二百五十九,0
210,四千八百二十九,0
211,三千二百八十六,0
212,四千五十七,0
213,四千二百六十二,0
214,四千八百十,0
215,四百七十三,0
216,千七百七十六,0
217,三千二百六十,0
218,六百四,0
219,六百四十八,0
220,三千九百三十四,0
221,二千六百二十六,0
222,二千百十五,0
223,二千六百六,0
224,四千六百六十六,0
225,千五百十六,0
226,二千九百十七,0
227,三千百四十,0
228,三百八十二,0
229,二千六十,0
230,千九十二,0
231,四千八百三十九,0
232,二千百九十一,0
233,三千九百八十四,0
234,千六百八十八,0
235,四千七百三十二,0
236,三千二百八十五,0
237,七百十二,0
238,四千六百五十八,0
239,二千六百四十一,0
240,千五百八十二,0
241,三千百十四,0
242,九百二十六,0
243,二千八百八十,0
244,二千六百九十八,0
245,千七百十四,0
246,千五百四,0
247,千五百十二,0
248,四千八百三,0
249,五百九十,0
250,千三百五十二,0
251,二千百八十五,0
252,四千七百三,0
253,三千二十六,0
254,四千八百七十九,0
255,千百六十,0
256,四千百七,0
257,二千九百七十七,0
258,三千百七十四,0
259,四千三百八十四,0
260,四千二十一,0
261,千二百七十一,0
262,八百九十五,0
263,二千二百九十九,0
264,二千二百七十九,0
265,二千八百六十七,0
266,八百二十七,0
267,百九十八,0
268,千九百五十三,0
269,四千六十,0
270,三百二十,0
271,千百六十九,0
272,三千八百四十四,0
273,二千六十三,0
274,三百二十八,0
275,二千六百十二,0
276,四百二十五,0
277,三千三百九十二,0
278,四百八,0
279,二千七百五十六,0
280,八百三十九,0
281,二千八百十二,0
282,七百四十,0
283,三千八百八十二,0
284,二千四百三十八,0
285,七百四十四,0
286,六百,0
287,千百二十四,0
288,千三百,0
289,四,0
290,二千二百三十九,0
291,四千二百八十六,0
292,百六十九,0
293,三千九百三十一,0
294,三千六百七十一,0
295,千百九十,0
296,三千三百一,0
297,三千八百十四,0
298,二千七百,0
299,六百十二,0
300,三千六百七十五,0
301,四千三百六,0
302,七百九十一,0
303,五百十三,0
304,二千五百三十二,0
305,二百三十,0
306,百四十七,0
307,千百八十三,0
308,三千七百七十九,0
309,四千四百三十九,0
310,二千五百四十二,0
311,五百三,0
312,四千九百八十七,0
313,四千百三十八,0
314,三千六百五十五,0
315,三百八,0
316,三千八百六十三,0
317,四千二百四十三,0
318,千六百九十四,0
319,四千二百二十三,0
320,二千四百四十四,0
321,二百三十九,0
322,三千九百七十七,0
323,二千六百十七,0
324,三千九百七十八,0
325,千六百七,0
326,九百三十四,0
327,千八百六十四,0
328,四百二十九,0
329,三千九百三十六,0
330,二百四十六,0
331,二千四百十四,0
332,五百九十七,0
333,四千十二,0
334,二千八十六,0
335,二千九百三十四,0
336,二千百二十三,0
337,二千八百十五,0
338,四百五十二,0
339,千四百五十五,0
340,千五百二十八,0
341,二千百二十七,0
342,八百二十七,0
343,四千四百十六,0
344,三千五百九十五,0
345,二百七十四,0
346,千五百,0
347,三千七百三十一,0
348,千三百六十八,0
349,四千三百四十九,0
350,千六百三十三,0
351,二千二百九十九,0
352,四十三,0
353,三千五百九十四,0
354,二千二百十七,0
355,八百四十一,0
356,四千五百三十,0
357,三千三百八十四,0
358,七百九十八,0
359,三千六百二十三,0
360,二百六十,0
361,二千百三十五,0
362,二千六百十六,0
363,三千二百三十六,0
364,二千六百五十五,0
365,四千九十九,0
366,千五百三十一,0
367,四千三百,0
368,二千七十六,0
369,三千二百五十七,0
370,千七百九,0
371,二千七十一,0
372,四千六百五十五,0
373,千四百九十八,0
374,二百四十四,0
375,千二百七十二,0
376,三千六百,0
377,千七百八十四,0
378,四千五百九十七,0
379,二千百十八,0
380,千二百二十六,0
381,四百五十七,0
382,三千六百八十六,0
383,三千九百六十二,0
384,千二十五,0
385,四千七百八十九,0
386,千五十七,0
387,二千二百二十七,0
388,二千三百三十一,0
389,三千四百三十九,0
390,千七百九十,0
391,千五十六,0
392,五百三十七,0
393,二千七百十六,0
394,二千五百二十六,0
395,二千九百四十三,0
396,千五百九十一,0
397,四千七百十,0
398,千四百五十,0
399,三千三百九十,0
400,千百五十七,0
401,千六百六十六,0
402,三千四十,0
403,四百十九,0
404,千百六十九,0
405,千二,0
406,千六百九,0
407,二千七百六十九,0
408,四千九百五十八,0
409,千九百九十四,0
410,二千五百二十一,0
411,三千五百二,0
412,二千七百五十四,0
413,二千五十九,0
414,三千九百九十七,0
415,三千六百八十五,0
416,三十三,0
417,千二百五十六,0
418,三千百五十三,0
419,二千五百三十四,0
420,四千四百四十四,0
421,四千五百二十七,0
422,四千五百六十五,0
423,千七百八十九,0
424,三千七百五十七,0
425,千三百十四,0
426,三千六百四十三,0
427,千六百六十九,0
428,五百八十三,0
429,三千九百八十八,0
430,二千八百三十一,0
431,三千三百九十,0
432,千五百十九,0
433,千五百十七,0
434,千百二,0
435,三百七十六,0
436,四千九百八,0
437,三千二百六十一,0
438,二千八百八十三,0
439,二千九百六十二,0
440,二千百六十一,0
441,三千七百七十,0
442,四十一,0
443,千九百八十五,0
444,四千三百九十七,0
445,二千二百九十六,0
446,千七百四十八,0
447,三千八百六十,0
448,三百十六,0
449,九百二,0
450,千八百十五,0
451,二千七百三十一,0
452,四千五百七十七,0
453,千六百七十七,0
454,三千二百三十三,0
455,二千六百九十,0
456,二千八百五十六,0
457,千六百七十七,0
458,三千九百一,0
459,千八百六十五,0
460,九百七十七,0
461,四百五十八,0
462,八百一,0
463,四千六百三十七,0
464,二千八百十,0
465,二千三百四十五,0
466,四千五百五十,0
467,三千七百九十五,0
468,四千六十一,0
469,千三百三十五,0
470,四千三百二十七,0
471,二千五百六十九,0
472,四千五,0
473,四千百八十九,0
474,四千八百九十五,0
475,四千五百八十四,0
476,四千二百三十一,0
477,二千三百七十四,0
478,二千五百六十一,0
479,四千八百八十七,0
480,四千七百八十四,0
481,千二百二十八,0
482,三千四百六十二,0
483,二千八百七十三,0
484,三千七百五十,0
485,千百十六,0
486,四千六百二十七,0
487,四千九十九,0
488,二千三百七十二,0
489,八百二十四,0
490,四千二百四十五,0
491,千五百,0
492,二千三百七十五,0
493,四千七百二,0
494,千九百二十五,0
495,三百七十五,0
496,二百六十三,0
497,八百三十二,0
498,三千二百三十,0
499,八百八十六,0
500,四千三百十九,0
501,四百二十七,0
502,二千十一,0
503,三千四百五十八,0
504,二千七十三,0
505,千四百四十三,0
506,二千八百二十八,0
507,二千二百六十二,0
508,千三百七十六,0
509,千三百四十八,0
510,四百六十三,0
511,三千三百二十六,0
512,二千十四,0
513,千百七十五,0
514,四千二百六十一,0
515,二千九百三十九,0
516,三千九百六十六,0
517,千七百一,0
518,四千六百三十,0
519,四千四百三十,0
520,三千六百三十一,0
521,六百九十一,0
522,九百八十七,0
523,四千九百二十三,0
524,四千三百八十九,0
525,七百九十二,0
526,千九百八十九,0
527,千六百二十五,0
528,三千八百四十六,0
529,四千三百五十三,0
530,三千五百八十五,0
531,二千四百,0
532,四千百八,0
533,二千五百五十三,0
534,四千八十,0
535,三千四百十六,0
536,二千八百二十五,0
537,三千五百五十九,0
538,二千十九,0
539,六百七十九,0
540,三千七百二十九,0
541,千二百四十八,0
542,二千八百八十二,0
543,千三百六十七,0
544,二千八百八十七,0
545,四千四百二十二,0
546,四千二百二十一,0
547,千四百二十二,0
548,四千六百二十六,0
549,二千五百二十二,0
550,二千四百四十八,0
551,二千二百八十一,0
552,二千七百六十九,0
553,二千四百三十一,0
554,九百九十七,0
555,千四百四,0
556,三千七百五十四,0
557,四千百五十七,0
558,九百四十八,0
559,千九百八十二,0
560,二千四百三十八,0
561,二千六百十七,0
562,千四百十,0
563,四千七十六,0
564,六百六,0
565,三千七百九十四,0
566,七百七十五,0
567,千五百四十四,0
568,千百七十六,0
569,三千五百四十四,0
570,四千六百三十八,0
571,四千六百八,0
572,二千六百六十一,0
573,四千二百七,0
574,三十九,0
575,四千三百二十五,0
576,三千六百四十五,0
577,九百八十三,0
578,二千六百四十,0
579,千三百四十,0
580,四千七十七,0
581,九百十,0
582,四千八百三十九,0
583,四千五百三十三,0
584,千七百四十五,0
585,四千二百十二,0
586,二千四百四十五,0
587,七百五,0
588,三千四,0
589,三千七十八,0
590,四千八百六十八,0
591,七百四十七,0
592,千八百六十三,0
593,千五百十六,0
594,千三百三十六,0
595,千六百六十,0
596,千百三十三,0
597,三百九十四,0
598,四千百二十,0
599,二千百七,0
600,千九百七十九,0
601,三千二百三,0
602,二千二十三,0
603,千六百九十六,0
604,四千三百十一,0
605,三千六百二十六,0
606,三千二百三,0
607,三千七百二,0
608,二千三百九十七,0
609,千七百七十三,0
610,千百四十六,0
611,二百十四,0
612,二千八百九十四,0
613,千四百八十一,0
614,三千五百八十三,0
615,三百四十一,0
616,二千四百七十五,0
617,四千四百十七,0
618,六百四十三,0
619,千百四十,0
620,千二百七十,0
621,千四百八十一,0
622,千八百六十三,0
623,千百一,0
624,千六百五十六,0
625,三千七百八,0
626,百三十四,0
627,二千五百六十六,0
628,千六十八,0
629,四千二百二十七,0
630,四千八百八十六,0
631,三千四百九十八,0
632,二千九十五,0
633,千四十七,0
634,四千二百八十四,0
635,千四百十三,0
636,四千五百九十六,0
637,千三百七十一,0
638,三千三百一,0
639,四千二百七十二,0
640,三百八十一,0
641,三千七百三十四,0
642,二千八百五十,0
643,四千七百八十六,0
644,二千三百五十四,0
645,四千七百六,0
646,三千九百八,0
647,六百八十三,0
648,三千六百六十七,0
649,千百,0
650,三百四十六,0
651,三千二百三,0
652,三千八百五十八,0
653,三千四十二,0
654,四千二百九十二,0
655,三百八十三,0
656,四千九百二十五,0
657,二千八百九十一,0
658,七百八十,0
659,千八百九十八,0
660,百三十八,0
661,三千二百十三,0
662,五百三十,0
663,四千三百六十六,0
664,四千二十八,0
665,二千三百五十六,0
666,三千六百九十五,0
667,四千六百七十二,0
668,百四十八,0
669,三百七,0
670,千百五十四,0
671,七百三十八,0
672,四千五百二十六,0
673,四千五十八,0
674,六百八十一,0
675,百四,0
676,四千百五十,0
677,三千五百十五,0
678,四千六十五,0
679,二千七十四,0
680,四千三百七十三,0
681,三千八百三十,0
682,五百九十五,0
683,二千六百八十六,0
684,二千九百四十一,0
685,二千六百九十五,0
686,二千八百四十六,0
687,三千九百三十一,0
688,二千百八十四,0
689,三千二百七十九,0
690,四千四百二十四,0
691,五百九十九,0
692,八百三十七,0
693,二千八十三,0
694,三千百六十三,0
695,四千六百二十六,0
696,千三百十二,0
697,六百九十四,0
698,二千九百五十五,0
699,四千五百八十,0
700,三千七百九十五,0
701,千四百二十五,0
702,三千五百八十四,0
703,四千八百三十七,0
704,千九百五十六,0
705,七百十三,0
706,四千百五十一,0
707,千九百五十一,0
708,三百六十四,0
709,千七百七,0
710,千三百五十七,0
711,三千四百七,0
712,四千五百五十二,0
713,四千五百四十九,0
714,二千九百二十八,0
715,二千九百四十三,0
716,六百四十七,0
717,千七百三十五,0
718,九百五十,0
719,二千二百七十八,0
720,四千七百八十六,0
721,三千八百十,0
722,千三百七,0
723,八百十八,0
724,七百四十六,0
725,二千六百八十,0
726,二千八百四十二,0
727,二千二百三十四,0
728,三千六百八,0
729,千六百七十三,0
730,千九百四十三,0
731,千九百二,0
732,七百九十六,0
733,三千六百四十八,0
734,四千七百九十七,0
735,四千七百三十六,0
736,四千六十二,0
737,四千三百二十七,0
738,二千六百四十,0
739,四百四十四,0
740,二千三百四十三,0
741,三千七百六十八,0
742,五十,0
743,十二,0
744,四千八百二十二,0
745,二千六百五十九,0
746,四千八百十三,0
747,千九百八,0
748,三百八十一,0
749,二千百四十四,0
750,三千五百三,0
751,四千九百九十五,0
752,二千四百四十二,0
753,二千九百四,0
754,二千六百八十六,0
755,四千三百,0
756,四千七百六十七,0
757,百七十四,0
758,千四百五十九,0
759,三千六百六十六,0
760,二千六百二十一,0
761,二千六百十七,0
762,七百七十八,0
763,四千四十六,0
764,五百七十九,0
765,七百四十七,0
766,千九十,0
767,四千六百八十一,0
768,三千五百三十七,0
769,千百四,0
770,三千六百五,0
771,四千三百八十六,0
772,四千四百七十五,0
773,四千二百五十八,0
774,四千十一,0
775,三百九十二,0
776,三千八百七十二,0
777,三千百三十八,0
778,三千七百八十六,0
779,千五百二十四,0
780,四千四百八十一,0
781,二千百八十,0
782,四百十六,0
783,二千二百三十二,0
784,千九百五十三,0
785,四百四十二,0
786,千六百八十,0
787,二千七百六十五,0
788,四千百八十四,0
789,千三十五,0
790,三千四十三,0
791,三千百四,0
792,四千九百五十二,0
793,四千二百二十,0
794,三千百二十一,0
795,三十七,0
796,三百六,0
797,七百四十六,0
798,四千八百九十五,0
799,二百十七,0
800,三千七百四十九,0
801,三千八百十五,0
802,二千七十七,0
803,四千七百七十一,0
804,四千五百四十四,0
805,三千七百七十,0
806,三千六百九十四,0
807,千二百七十六,0
808,四千八百八十六,0
809,三千三十八,0
810,八百一,0
811,四十一,0
812,四千三百十,0
813,二千七百二十六,0
814,四百十,0
815,四千五百九十九,0
816,二千七十二,0
817,三千四百七十六,0
818,五百五十三,0
819,五百九十六,0
820,二千三百五十,0
821,三千七百十八,0
822,四千百三十七,0
823,四千八百十一,0
824,四千五十九,0
825,四千九百七十五,0
826,九百四十八,0
827,千九百五十六,0
828,千五百二,0
829,千五百四十八,0
830,二千二百九十六,0
831,四千百九十九,0
832,三千二,0
833,三千七百四十九,0
834,三千四百二十五,0
835,二千四百三十,0
836,千八百四十,0
837,三千九百九十八,0
838,四千二百四十一,0
839,千百四十一,0
840,三百七十五,0
841,四千九百五十四,0
842,三千二百四十九,0
843,二千五百七十六,0
844,三千十,0
845,二千五十,0
846,千九百八十七,0
847,二千六十四,0
848,三千六百九,0
849,四千九百六十六,0
850,千七百七十,0
851,四千三百六十八,0
852,千五百七十二,0
853,三千七百四十二,0
854,三千三十七,0
855,三千百八十四,0
856,百三十七,0
857,千六百五十,0
858,二千四百七十六,0
859,九百二十三,0
860,二千四百七十三,0
861,二千七百六十五,0
862,四千三百四十七,0
863,三千八百四十二,0
864,七百四十二,0
865,六百七十二,0
866,五百八十六,0
867,千八百三十七,0
868,三千九百八十六,0
869,四千六十六,0
870,二千二百六十二,0
871,四千八百六十,0
872,四千八百七十七,0
873,二千百九十五,0
874,千四百七十三,0
875,四千三百六十九,0
876,四千三十九,0
877,三千百六十,0
878,二千百七十二,0
879,二千六十九,0
880,三千三百十六,0
881,三千五百二十五,0
882,二千九百六十六,0
883,千七百三,0
884,三千七百九十八,0
885,四千百二十四,0
886,二千七百五十六,0
887,二十四,0
888,七百五十五,0
889,三千八百九十八,0
890,千二百,0
891,千百二十五,0
892,二千七百四十九,0
893,七百九十八,0
894,四千六百三十一,0
895,七百四十二,0
896,三千二百四十四,0
897,千九百八十二,0
898,三千六十七,0
899,二千七百九十九,0
900,四千五百八十七,0
901,三千八百二十四,0
902,八十八,0
903,四千七百五十六,0
904,三千二百七十,0
905,百二十七,0
906,三千七百十七,0
907,三千二百五十八,0
908,三千七百七十三,0
909,千九百四十八,0
910,三千七百七十七,0
911,三百二十七,0
912,千四百六十三,0
913,千二百三十七,0
914,四千二百四十一,0
915,千六百四十,0
916,千四百五十三,0
917,百八,0
918,千九百四,0
919,三百十四,0
920,四千八百十八,0
921,三千六百九十五,0
922,三百七十四,0
923,千三百五十五,0
924,三千七百三十二,0
925,三百九十六,0
926,千六百五十一,0
927,三千二百五十七,0
928,四千二百四十八,0
929,千八百七十二,0
930,六百五十四,0
931,二千八百九十七,0
932,二千二百,0
933,二千五百六,0
934,千七百八十,0
935,四千六百八十一,0
936,三千六百五十一,0
937,二千九百九十一,0
938,四千八十,0
939,二千七百六十八,0
940,四千二百十二,0
941,四千八十九,0
942,四千八百七十五,0
943,二千二百十,0
944,四千三百二,0
945,七百二十六,0
946,八百十三,0
947,四百八十,0
948,二千七百八,0
949,四千百七十,0
950,三百二十九,0
951,千八百三十八,0
952,千四百六十九,0
953,三千五百九十二,0
954,千五百五十七,0
955,千七百十一,0
956,六十七,0
957,三千七百五十二,0
958,八百十四,0
959,二千二百十四,0
960,四千八百三十五,0
961,千八百七十六,0
962,四千三百八十三,0
963,四千二百十二,0
964,千九百五十八,0
965,九百八十一,0
966,三千五百三十,0
967,千二百四十四,0
968,千六百五十一,0
969,千八百二十,0
970,三千五百七十六,0
971,二千五百五十八,0
972,四千五百三,0
973,四千四百五十七,0
974,二千五百四十一,0
975,千四百十三,0
976,千二百四十一,0
977,四千四百十八,0
978,二千四百九十九,0
979,八百十二,0
980,二千百三十四,0
981,千二百三十三,0
982,千百,0
983,千五百六十一,0
984,二千六百二十一,0
985,二百,0
986,三千四百三十九,0
987,四百五十一,0
988,二千百五十九,0
989,四千六百五十,0
990,十五,0
991,八百七十九,0
992,三千八百六十三,0
993,四千六百七十一,0
994,二千六百八十七,0
995,二千五百十一,0
996,八十一,0
997,二千百五十二,0
998,四千四百二十二,0
999,四千八百九十六,0
1000,三千六百五,0
1001,二千五百七十五,0
1002,六百八十七,0
1003,千三百四十,0
1004,四千六百七十六,0
1005,三千二百四十八,0
1006,二千七百三十五,0
1007,千九百八十四,0
1008,四千三百四十,0
1009,七百二十,0
1010,二千八百十一,0
1011,千二百六十四,0
1012,二千七百二十九,0
1013,九百八十八,0
1014,三百十四,0
1015,三千二百三十二,0
1016,四千八百八,0
1017,千百六十九,0
1018,三千五百五十一,0
1019,四千六百二十九,0
1020,三千五百五十二,0
1021,千二百六十五,0
1022,四千二百七十三,0
1023,千六,0
1024,三千四百五十九,0
1025,三千九百七十九,0
1026,六百九十二,0
1027,二千七十二,0
1028,千百六十四,0
1029,千七百二,0
1030,三千百九十八,0
1031,二千三百八,0
1032,三百六十五,0
1033,千八百七十三,0
1034,二千四百四十一,0
1035,三百三十二,0
1036,二千百九十九,0
1037,二千八百六十九,0
1038,四千百四十八,0
1039,四千六百九,0
1040,二千百三十九,0
1041,三千八百五十九,0
1042,四千六百三十二,0
1043,四千二百八十一,0
1044,三千七百五十六,0
1045,四千九百三十九,0
1046,三千四百四十,0
1047,二千八百三十八,0
1048,三千三十四,0
1049,千三百十六,0
1050,千百九十一,0
1051,三千四百三十七,0
1052,二千六百五十六,0
1053,二千七百四十三,0
1054,千三百二十六,0
1055,三百八十九,0
1056,二千四百十,0
1057,七百三,0
1058,千八百八十六,0
1059,二百二十六,0
1060,六百七十三,0
1061,四千六百五十八,0
1062,三千七百三十五,0
1063,千二百六十三,0
1064,千八百六十,0
1065,千三百十五,0
1066,四千四百七十八,0
1067,千七百七十一,0
1068,千二百二十八,0
1069,千九百七,0
1070,四千七百八十九,0
1071,五百八十八,0
1072,二千八百九十三,0
1073,二千三百四十四,0
1074,三千五百八十六,0
1075,千八百六,0
1076,四千七百十七,0
1077,三千八百四十七,0
1078,四千八百九十三,0
1079,二千三百十六,0
1080,二百五,0
1081,十九,0
1082,四百八十二,0
1083,千三百八十六,0
1084,四千五百七十五,0
1085,千五百十九,0
1086,四千六十七,0
1087,二千二百九十三,0
1088,千百三,0
1089,二千百四十三,0
1090,四千二百二十二,0
1091,二千九百三十三,0
1092,千五百九十六,0
1093,五百五十三,0
1094,七百四十五,0
1095,四千三百四十一,0
1096,千三百七十六,0
1097,千五百九十五,0
1098,三千七百五十六,0
1099,二千七百三十,0
1100,四千八百九十四,0
1101,八百四十七,0
1102,千六百三十九,0
1103,四千四百三十四,0
1104,二千百八十四,0
1105,八百七,0
1106,千百五十四,0
1107,百九十八,0
1108,四千百四,0
1109,千六百五十六,0
1110,千五百三十八,0
1111,三千三百五十五,0
1112,八百一,0
1113,三千百十三,0
1114,三千二百二十四,0
1115,千八十八,0
1116,二千七百九十,0
1117,四千六百三十一,0
1118,三百七十,0
1119,千六百二十八,0
1120,四千百三十,0
1121,九百三十五,0
1122,三百十一,0
1123,二千七百四十四,0
1124,四千六百十六,0
1125,二千九百二十九,0
1126,二千三百九十六,0
1127,三千六百四十九,0
1128,九百十七,0
1129,三千九百八,0
1130,四千八百九十五,0
1131,五百五十,0
1132,二千五百七十三,0
1133,二千七百十八,0
1134,二千八百三十九,0
1135,二千五百二十五,0
1136,四千八百六十二,0
1137,三千三十六,0
1138,二千九百八十二,0
1139,四千四百二,0
1140,千四百二,0
1141,四百三十三,0
1142,千百九十七,0
1143,二千三百六十一,0
1144,四千六十五,0
1145,二千五百五十四,0
1146,二千六百六十六,0
1147,六百五十,0
1148,千八十八,0
1149,四百八十九,0
1150,四千九百八十四,0
1151,四,0
1152,二千四百四十三,0
1153,三千四百二十八,0
1154,千五百,0
1155,三千四百十一,0
1156,二千三百六十九,0
1157,千三百十三,0
1158,三千百五,0
1159,四千八百八十一,0
1160,三千八百八十八,0
1161,六百六十五,0
1162,千五百五十一,0
1163,二百八十五,0
1164,六百五十六,0
1165,三千三百七十六,0
1166,二千六百八十七,0
1167,三百七十一,0
1168,五百五十,0
1169,千五百五十四,0
1170,千五百六十一,0
1171,二千二百八十七,0
1172,三百五,0
1173,七百,0
1174,二千百三十一,0
1175,三千八百七,0
1176,百九十八,0
1177,四千三百八十五,0
1178,四十二,0
1179,二百十四,0
1180,六百六十五,0
1181,六百九十一,0
1182,三千四百三十,0
1183,三千六百十四,0
1184,二千五百五十七,0
1185,三千九百五十三,0
1186,三千四百五十七,0
1187,千七百二十五,0
1188,四千八百,0
1189,二千五百四十九,0
1190,三千四百十六,0
1191,二千六百八十六,0
1192,二千五百,0
1193,四千七百十三,0
1194,四千六百五十七,0
1195,千十二,0
1196,四千九,0
1197,千八百三十四,0
1198,三十九,0
1199,千六百四十七,0
1200,二千三百九十五,0
1201,千五百七十六,0
1202,二千七百八十五,0
1203,三千七百四十三,0
1204,千七百六十五,0
1205,五百九十三,0
1206,四千七百十五,0
1207,六十一,0
1208,三千八百十二,0
1209,千八百九十二,0
1210,千六百四十四,0
1211,四百十六,0
1212,四千百八十七,0
1213,千三百八十,0
1214,千四百九十四,0
1215,四千四百十一,0
1216,二千百九十四,0
1217,千四百九十八,0
1218,三千七百五十七,0
1219,三千九百二十八,0
1220,千百三十七,0
1221,千六百二十二,0
1222,四千三百六十三,0
1223,四千二百六十七,0
1224,百七十二,0
1225,四千四百五十三,0
1226,四千三百六十三,0
1227,千四百十八,0
1228,二千三十五,0
1229,百三十九,0
1230,四千四百四十八,0
1231,千四百六十四,0
1232,四千六百十六,0
1233,四千二十四,0
1234,千九百四十六,0
1235,二千百八十九,0
1236,七百九十七,0
1237,千四百七十二,0
1238,三千七百八十一,0
1239,四千九百二十三,0
1240,九百五十六,0
1241,二千八百三,0
1242,六十六,0
1243,三千五十七,0
1244,二千百六十八,0
1245,千四百四十,0
1246,四千九百九十三,0
1247,四千八百七十七,0
1248,二千八百八十四,0
1249,千八百二十六,0
1250,四千四百十二,0
1251,千百四十二,0
1252,四千七百二十九,0
1253,八百四十七,0
1254,千九百九十三,0
1255,八百七十四,0
1256,三千二百七十四,0
1257,四千六百二十六,0
1258,四千百十二,0
1259,四千二百九十二,0
1260,千五百六十三,0
1261,千百五十六,0
1262,千四百九十四,0
1263,三千三百三十六,0
1264,四千十二,0
1265,六百七十八,0
1266,三千七百三十八,0
1267,三千六百九十九,0
1268,三千二百四十四,0
1269,四千九百四十五,0
1270,三千七百四,0
1271,二千三百九十八,0
1272,三千三百四十,0
1273,千百六十三,0
1274,千三百九十八,0
1275,四千七十四,0
1276,三千九百九十八,0
1277,三千九十,0
1278,二千三百五十二,0
1279,二千六百八十九,0
1280,千三百九十二,0
